transaction_id,High,Low,Medium,ordering_ok,low_minus_medium_ms,medium_minus_high_ms,low_vs_medium_pct,medium_vs_high_pct
0a70e6cc-59dd-5d07-beff-0e3313451a1b,24.14003,41.575281,30.994726,True,10.580554999999997,6.854696000000001,34.136630212507754,28.395557089199976
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,21.225072,32.144327,27.408373,True,4.735953999999996,6.183301,17.279223396441648,29.132061365916684
0ab40aab-3aaf-5c69-844a-986afe70651d,34.709768,55.992337,47.416098,True,8.576239000000001,12.706330000000001,18.08718844810891,36.607360786738774
0b09dc7b-5678-5f2c-85d5-aae0d3822444,37.382746,58.074827,44.231505,True,13.843322,6.848759000000001,31.29742476544716,18.320641827649585
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,29.37451,43.432928,39.216224,True,4.216704,9.841713999999996,10.752447762436281,33.50426611371559
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,20.728207,36.776397,27.901964,True,8.874433000000003,7.173756999999998,31.805764640797342,34.60867116967714
0bd78f65-b6c9-5916-8278-ccecc0039ab2,20.465832,33.431226,27.521194,True,5.910032000000001,7.055362000000002,21.47447527167608,34.47385867332441
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,25.198903,39.962074,31.465343,True,8.496731,6.266439999999999,27.00345901203111,24.86790794027819
0ca950b2-a3e8-556d-92b0-6dcc731da193,31.238993,52.936157,40.429323,True,12.506834000000005,9.190329999999996,30.935056716136465,29.41941822516493
0d16b314-ccdd-53d5-91dc-8cead500f4c4,29.495682,46.413155,37.413018,True,9.000137000000002,7.917336000000002,24.056164087056548,26.842356111650524
0d72aa38-cac4-521a-9625-5e0d947720f7,20.76558,33.259435,27.560799,True,5.698636000000004,6.7952189999999995,20.676599397571906,32.72347317050619
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,21.649278,36.42601,29.539636,True,6.886373999999996,7.890358000000003,23.31231840500674,36.44628703091162
0dbf7d7d-d5df-52eb-aded-78f268f117a9,37.938169,58.32452,45.983925,True,12.340595,8.045755999999997,26.836758715137954,21.207549578895062
0e2b52b3-6428-5b97-bb81-fd999255da72,30.663181,50.119744,41.036471,True,9.083272999999998,10.373289999999997,22.134634822765335,33.82979084916205
0e45fbc3-44a1-5dda-8128-81337380c3ce,25.352374,39.855854,33.130017,True,6.7258369999999985,7.777643000000001,20.30133881307697,30.678164498519944
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,34.097444,57.412132,46.119156,True,11.292976000000003,12.021711999999994,24.486519224246003,35.256930108896114
0f15a669-11dc-56eb-a4b1-9ce1e392828d,33.649441,51.669278,42.050703,True,9.618575,8.401261999999996,22.873755523183526,24.967018025648613
0f1ee10b-90da-5b1d-9acf-7cc7d4551825,35.639306,55.887069,45.964415,True,9.922653999999994,10.325109000000005,21.58768690953642,28.971128113437466
0f5f0b8e-bba3-5114-b251-37d5ed152644,23.913389,39.290522,31.537826,True,7.752696000000004,7.624437,24.582214385988443,31.883548584435275
102c72b9-e6af-5c40-9cf5-ccbafc6cdbb7,20.937884,36.293085,27.663952,True,8.629133,6.726067999999998,31.192697991957186,32.12391471841184
10eaaf9e-0c47-53a1-b244-c94929cb486f,31.050119,51.11192,40.361686,True,10.750233999999999,9.311567,26.634749598914176,29.988828706260357
11856bc6-cfc7-5941-b98d-541105d1ce12,34.719272,59.776267,47.014016,True,12.762251,12.294744000000001,27.145630358402055,35.41187153924196
11aebadb-66f8-5dad-b88f-38cf092fb1db,23.669527,34.08435,30.832749,True,3.251601000000001,7.163222000000001,10.545932832651415,30.263477592940497
122118bd-1707-5e1c-9522-d9f0df13190e,20.794562,36.070337,28.54896,True,7.521377000000001,7.754398000000002,26.345537630792858,37.29050893209485
122580d8-53f8-5ed8-a06f-6182625c2c80,30.845391,50.697943,41.369509,True,9.328434000000001,10.524118000000001,22.549056601082697,34.11893206346453
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,36.125666,58.408397,44.14001,True,14.268387000000004,8.014343999999994,32.32529172512649,22.18462629865424
12883821-e0bc-5420-a24b-47236bcf8b94,27.799012,44.239582,36.829782,True,7.409799999999997,9.03077,20.119043875958855,32.48593870890088
12ac1209-c23d-5d71-82ec-f349fe0072fb,33.393107,51.396783,39.94239,True,11.454392999999996,6.549283000000003,28.67728495966314,19.612679347267694
12e33a49-5163-501c-a70e-c442ef7c445a,29.36989,47.1495,36.962273,True,10.187227,7.592383000000002,27.56114863390571,25.850907170575038
12f74c2f-806b-518a-acb9-244b109d6efd,28.842457,44.088626,37.208851,True,6.879774999999995,8.366394000000003,18.48961958002948,29.007216687538108
134d33e6-a3a2-5550-b005-c20a8cc38221,34.666645,53.748781,42.70481,True,11.043970999999999,8.038165,25.861187533675945,23.187028914969993
1382dd1c-b770-563c-aae3-0e74118a32de,24.138385,40.92956,31.019282,True,9.910278000000002,6.880897000000001,31.94876657686661,28.50603716860097
152024ed-21c4-5c7b-a73b-13722e402004,27.951427,47.784694,36.04138,True,11.743314000000005,8.089952999999998,32.582864474112824,28.94289797798158
159862dd-3f86-5420-8161-80616a1bbd45,25.056921,40.107091,31.422733,True,8.684357999999996,6.365812000000002,27.63718229092293,25.40540396004761
16532eb4-80bf-5b0d-bc9d-e6a55497353d,34.065696,57.67756,44.295857,True,13.381703000000002,10.230160999999995,30.209829781597865,30.030682478937155
16594c47-9402-56dd-8095-4fca5e228a15,31.199046,53.062122,40.193909,True,12.868213000000004,8.994862999999999,32.015330979626796,28.830570652705212
1697fa3b-b1ac-5e46-977c-0fbca9c9c898,20.545762,32.850858,28.836844,True,4.014014000000003,8.291082,13.919741009106279,40.35422000897314
16bfca3f-5607-51f9-93ee-686dcdf2f39c,30.90902,51.113928,40.535523,True,10.578405000000004,9.626502999999996,26.096628875369397,31.144639978879933
16df337f-4b88-57ad-884d-d1c8ced9d24f,23.91908,41.429598,31.670213,True,9.759384999999998,7.751132999999999,30.815659496827504,32.405648545010926
16e116a9-c09b-5d1a-a396-cd2733e1f526,34.597064,58.601456,45.7018,True,12.899656,11.104735999999995,28.225706646127723,32.097336352009506
171872c1-d8e5-5c5b-8c2f-9996888502b1,34.317332,57.166015,47.194865,True,9.971150000000002,12.877533,21.127616320122968,37.524866443580166
173f5dec-5495-58d6-8668-43d255c1c8b2,20.710004,35.025087,27.984006,True,7.041080999999998,7.274001999999999,25.161090231327133,35.12313179659453
174a421a-ff17-5579-b9a9-1eaf6ceff1cb,28.6187,47.771928,36.683421,True,11.088507,8.064721000000002,30.227570651057867,28.179899855688774
184d4859-a155-50e2-ae74-c7bbd96d08ef,35.417041,57.781136,45.447349,True,12.333786999999994,10.030308000000005,27.138628041868827,28.320570315289768
18970099-0877-505c-abd4-294473da83f6,28.017637,45.494045,36.310117,True,9.183928000000002,8.292479999999998,25.293027835740663,29.597356836338474
18c8cec2-85b7-5054-b1f9-ea93bfff7091,24.527857,38.546762,30.893933,True,7.6528290000000005,6.366076,24.771300565713016,25.954472908089766
18ec400b-f09e-598e-9580-72cfe6f2aa69,21.826398,33.272011,28.190808,True,5.081202999999999,6.3644099999999995,18.02432551773613,29.159231862261464
18f186df-5850-574e-bc12-5ac0d788a23e,26.172499,39.869095,31.848137,True,8.020958,5.675638000000003,25.18501474670245,21.685502786722825
19221dcc-09e9-591e-90db-d7e910231135,24.149124,40.400955,31.114034,True,9.286921000000003,6.96491,29.848013279152436,28.841253206534528
193d27d2-7329-5b7a-82be-a2c4e5a06c47,27.68782,47.682547,37.502207,True,10.180340000000001,9.814387,27.145975702176678,35.44658626067347
19af3230-a76d-59ef-8e4e-9776da7276fb,31.248852,51.413956,40.217037,True,11.196919000000001,8.968184999999998,27.84123305752237,28.699246295511905
19d15394-28c3-519e-a032-838abad9b520,24.525964,38.348476,30.9977,True,7.350776,6.471736,23.713940066521065,26.38728491976911
19d1d7ea-8f37-54b2-8ff2-8ff6fef08ed8,24.234512,41.126355,32.951318,True,8.175036999999996,8.716806000000002,24.80943857845078,35.9685641699738
19f1d0d1-9e4e-5555-9e8e-4adf8816013d,30.759606,50.402676,40.548664,True,9.854011999999997,9.789058,24.30169339241361,31.824393329355388
19f29c8c-7363-5cd3-8d5b-15110c3009ee,21.717309,36.105928,28.292714,True,7.8132139999999985,6.575405,27.615639842823132,30.277254884571565
1a22f1b1-b2ba-5168-9b0d-f21599564ca5,36.098397,57.604871,47.735563,True,9.869308000000004,11.637166,20.674958835197994,32.237348378655156
1a2618d9-d569-5862-a7ae-8a5fec39364e,21.148525,34.78863,27.122878,True,7.665751999999998,5.974353000000001,28.263047896318366,28.24950203382979
1a483f13-0b45-5dea-947d-b36a12a6fc5c,20.621965,32.774613,25.9941,True,6.780513000000003,5.372135,26.0848154004178,26.050548529201752
1aa61d85-7c52-58a2-8972-ae64f906c9da,34.160795,56.939622,45.147418,True,11.792203999999998,10.986623000000002,26.1193320069821,32.161496826991296
1c455fd7-6cc3-5e27-941c-8ceaa589c546,34.040218,57.028507,45.829592,True,11.198915,11.789373999999995,24.43599105137135,34.63366186432764
1c91a4b3-8e7a-5bf0-8a6f-6f00cf17fedc,29.921561,46.081012,36.877257,True,9.203755000000001,6.955696,24.957808006164885,23.246434235165736
1cc79656-6134-5839-89a3-b092d57b3a4a,34.629963,52.016653,42.480197,True,9.536456000000001,7.850234,22.449180261569886,22.668906692161357
1d3b687c-0475-5ea3-bdb3-c18d5515fabf,27.319504,42.435716,38.460411,True,3.9753049999999988,11.140907000000002,10.336095992317915,40.78004856896378
1d620def-950c-5657-80e7-9cc476dd6d8b,29.927631,46.341047,35.521977,True,10.819070000000004,5.594345999999998,30.45739824672485,18.692912913822006
1d659387-cf37-50bc-8c0f-296ee420f630,24.318857,41.25949,33.005772,True,8.253718,8.686914999999999,25.006892733792135,35.72090168546983
1d940974-5708-559c-8fba-f9215072442f,32.20569,43.386002,36.126359,True,7.259642999999997,3.9206690000000037,20.095141611143255,12.173839467497837
1e3aaaad-794a-5c0e-8bd1-30a486532bb6,21.003666,34.612988,27.687523,True,6.925465000000003,6.683857,25.0129453617068,31.82233520567314
1e511552-e132-544b-8ef7-190c634d380c,33.240385,51.481321,40.82542,True,10.655901,7.585034999999998,26.10114237648994,22.818733898539374
1eae0c5e-b84b-5a44-97f4-2c5c3fa03d68,28.003654,41.815232,36.35596,True,5.459271999999999,8.352306000000002,15.016167913046438,29.82577202246536
1f0e89d2-468e-5779-8367-5b3085635d2c,37.958776,58.112343,46.183762,True,11.928581000000001,8.224986000000001,25.82851739102588,21.668206582846615
1f47ac5d-e35b-593b-aecd-703ce08c8f11,30.668235,52.601424,41.205353,True,11.396071,10.537118000000003,27.656773138189106,34.35841025738848
1f5df9f9-78fd-5097-a37f-eb5a97bd64ac,37.865091,57.935907,46.033641,True,11.902265999999997,8.168550000000003,25.855582442414228,21.57277266282023
1f95b840-821b-5ab7-b822-988987b0c7f4,25.325275,40.479483,33.400191,True,7.079292000000002,8.074915999999998,21.195363822919465,31.88481072762289
1fe00ce2-1020-536c-963e-6965d7042142,34.734231,59.565932,46.022322,True,13.543609999999994,11.288091000000001,29.42835000806781,32.49846239578473
1ff689b3-6ba5-56fe-b8fb-8fdc609c53b6,30.769615,50.912139,40.383442,True,10.528697000000001,9.613827,26.071816760938805,31.244547583712052
203f57be-2e8b-5fb6-99a1-74ba85ecd0d3,28.315148,47.439363,36.671611,True,10.767752000000002,8.356462999999998,29.3626369455108,29.512340885521766
205bedf2-553d-5d61-85bc-40b67037f983,29.532123,46.200699,37.214789,True,8.985909999999997,7.682666000000005,24.146072680944116,26.01460788985609
2095851f-46b0-5439-9139-f8aa85034077,23.807351,40.727437,31.099256,True,9.628181000000001,7.291905,30.959521989850824,30.62879612267656
20d7a9f4-86f2-5406-862a-188b40786fcc,20.910304,37.675253,28.797236,True,8.878016999999996,7.886932000000002,30.829406683335847,37.717921269819904
20f343cb-54fe-5bc8-baeb-fb0a8dba8eee,25.590331,39.518611,32.549122,True,6.969489000000003,6.958790999999998,21.41221812373312,27.19304803052371
214eff1f-554f-5805-8eb8-0ceee044fd09,32.77111,53.29296,40.689813,True,12.603147,7.918703000000001,30.973715706189164,24.163670379184595
2182c8ab-233e-5794-bf9a-b805cccd087f,27.436275,45.932927,34.330715,True,11.602212000000002,6.8944399999999995,33.795427796945106,25.128921473487196
21c370da-2daf-5c4e-ae3f-e7525a9aa05f,24.349257,40.924278,33.011415,True,7.9128630000000015,8.662157999999998,23.97008125825567,35.574629648863606
2218b09a-1ca3-5e7d-b0d9-8c2ea5ffcc42,25.825584,39.953201,32.085617,True,7.867584000000001,6.260033,24.520594383458487,24.23965707803549
221b7076-eea8-5a20-98a8-1d3c311c390a,24.629896,38.352306,32.741996,True,5.610309999999998,8.112100000000002,17.13490527578098,32.935989660695284
2239011b-d3c6-51b6-b7e8-6f6d065bb3d6,29.846269,43.164265,37.291248,True,5.873016999999997,7.444979000000004,15.749049213906696,24.944421026293114
2251aa0b-7df1-5823-8e8f-3950438b23d6,37.989718,58.22463,46.054809,True,12.169820999999999,8.065090999999995,26.424647641031363,21.22966798542699
2266b497-5505-5551-b181-d6b93d0a6dfe,20.476577,35.438203,27.81563,True,7.622573000000003,7.339053,27.40392002625863,35.84121017883019
22c04ab7-ed0b-5c39-81b4-ddbf10ca8eed,20.753346,34.214549,27.226333,True,6.988215999999998,6.472987,25.66712160613035,31.190088576560132
22e13f2f-c50f-5ca8-b7b5-792aa0436d21,34.85111,59.747601,45.044788,True,14.702813000000006,10.193677999999998,32.64043111935616,29.249220469591926
22f7e957-ac0b-575f-b24b-e832d58b10e9,21.886365,36.335286,26.5737,True,9.761586000000005,4.687334999999997,36.73401144740855,21.416690254411808
2460f192-8a40-5a1b-b3d7-f3da9a6294ea,22.470312,36.338176,29.410263,True,6.927912999999997,6.939951000000001,23.556106927707503,30.88497836612149
2479af3b-eb57-511b-9bc0-707e7f041493,34.061769,60.474255,44.341988,True,16.132267,10.280219000000002,36.38146986102653,30.181107152714244
24897818-2c71-5573-a17b-c7596e94bc4e,29.55279,48.547107,37.320882,True,11.226225,7.768091999999996,30.08027784552359,26.285477614803867
24e0142f-f228-502b-94c9-4c72ad8d53e0,25.376708,39.676986,31.259021,True,8.417964999999999,5.882313,26.92971414555817,23.179968812345557
24e99fc4-e985-5c76-a39c-3790a00e9184,24.434293,41.08248,32.821712,True,8.260767999999999,8.387418999999998,25.168607901988775,34.32642393213504
25897c4f-10c0-567d-bec4-4239ab833b1a,34.100292,56.361402,44.099382,True,12.26202,9.999089999999995,27.80542366784188,29.32259348395021
260ddc4b-781d-51f7-82c7-b79f8cc3b60d,32.865083,51.614755,40.851936,True,10.762819,7.9868530000000035,26.345921524992104,24.301940755786326
264edf62-d2aa-5a90-958a-ee73b9ee7e28,31.479179,51.476276,40.154487,True,11.321788999999995,8.675308000000005,28.195576250295503,27.558876297250336
265e4888-dd8e-55a1-87f4-ce90d23a768c,27.559041,44.42498,36.413756,True,8.011223999999999,8.854714999999999,22.000542871765273,32.12998231687379
2673d003-770b-5f1b-b738-748a9c1028c9,27.358539,47.066017,37.032992,True,10.033025000000002,9.674453,27.092126393676217,35.361731121680144
2691afbd-411c-5c58-8821-16c9bf02fc55,34.129504,56.472968,45.905061,True,10.567906999999998,11.775557000000006,23.021224173953275,34.50257290583539
26f4c5cf-a165-5c19-967e-4b8a0efe3f25,34.343927,56.318463,46.081623,True,10.23684,11.737696,22.214582155667564,34.1769186732781
26ffec8b-241c-5f3f-aeb7-3df362d2eb95,32.703303,51.727176,40.827736,True,10.899439999999998,8.124433000000003,26.696165567446595,24.84285150035152
273dc82e-7675-5d7d-bedf-e22a53bae41d,21.998932,36.568598,25.847059,True,10.721539,3.8481270000000016,41.48069225206628,17.492335537016075
2786b6db-7b5f-5b0e-9b70-0fe46d5a4fe8,20.788412,32.319883,27.777327,True,4.542555999999998,6.988914999999999,16.35346698406221,33.61928270422963
27b99791-804b-500a-9037-8264f5165329,36.683039,57.741359,46.09745,True,11.643909,9.414411000000001,25.259334301571997,25.664206828665424
27ed83b2-be03-55c4-bb3e-2747d6f11d3e,24.014697,39.584365,33.211057,True,6.3733080000000015,9.196359999999995,19.19031965769714,38.29471593999289
282ccca9-f3f2-5b5e-bf6a-99c77d7e91f4,30.760125,51.195669,40.315437,True,10.880232,9.555312000000004,26.98775657572557,31.063956989771675
283b5935-a00a-53db-aced-f81226d164f4,24.311395,41.037719,31.091321,True,9.946398000000002,6.779926,31.99091476364096,27.88785258928992
283d3ac1-0eea-511e-a299-dec6962743ba,28.467388,46.734639,35.825024,True,10.909615000000002,7.357635999999999,30.452498789672834,25.8458415643894
2848dc04-e834-524b-8a6c-571f17bd47b3,20.784263,37.71068,29.791058,True,7.919622000000004,9.006795,26.583889702742358,43.334685478142774
28ce8a1a-6e37-5249-9545-b0b74bf3d634,31.091351,47.415066,35.669382,True,11.745684000000004,4.578030999999999,32.929317362437075,14.724451825846998
29282cd1-fa1d-509b-9bca-ac0eca48c93b,27.694682,44.554533,37.00016,True,7.554372999999998,9.305478,20.417136034006333,33.6002341532573
2a028d4f-843b-5236-9bcf-9db0987f73f5,23.847443,39.579373,33.291569,True,6.287803999999994,9.444126000000004,18.887076184363654,39.60225840564963
2aa6e3b6-b17b-53cc-ba0a-e5aa3bc90cd9,24.158038,40.965778,31.382666,True,9.583112,7.224627999999999,30.536322184992187,29.905690188913514
2ac27ae0-f91b-5a9c-ac42-ae4a2d80de4f,20.467113,35.587511,28.208499,True,7.3790119999999995,7.7413859999999985,26.15882539514066,37.82353671472864
2ae9c647-f4f5-5426-9120-a9fd75d8b8a0,28.683752,46.235248,36.491875,True,9.743372999999998,7.808123000000002,26.700116121739427,27.221414409105204
2b34d23f-3619-53e1-bf41-f0c5d3399e9c,34.674871,59.794116,43.630946,True,16.16317,8.956074999999998,37.04519723225804,25.82871901671962
2b3c67ff-af4e-5b90-8c00-4979d4bb4836,21.562539,37.794418,26.242879,True,11.551539000000002,4.6803399999999975,44.01780383928152,21.705885378340636
2b3fe9c4-03c6-5ba5-b1be-3f68d7db2414,24.599792,38.826975,31.498319,True,7.328655999999999,6.898526999999998,23.266816238669747,28.043029794723456
2b4b96b0-3ff5-5b8b-9eaa-f42d6f3eb8dd,32.992191,51.913521,40.997634,True,10.915887000000005,8.005443,26.625651129038335,24.264660082745035
2b7495fe-5b41-54ab-a779-3ac6d858464a,27.582147,45.999007,36.921741,True,9.077266000000002,9.339593999999998,24.58515160484984,33.86101161740599
2b85986c-be56-5f86-9581-6b2a5cf37809,24.1302,41.387673,33.025781,True,8.361891999999997,8.895581000000004,25.31928616616212,36.86492859570167
2b951803-a57d-5612-a681-262ebe76eb44,27.382882,45.005049,37.214133,True,7.790916000000003,9.831250999999998,20.935368828826412,35.902908247568675
2bc16360-50db-5aee-a61b-29068ec46191,27.395116,45.795282,36.427834,True,9.367448000000003,9.032717999999996,25.715083691223594,32.972001286652684
2c6356fa-0c31-5ba2-b738-dc93b35bebc9,32.067271,51.29936,40.687932,True,10.611427999999997,8.620661000000005,26.080037687833325,26.88305156993249
2cc24e2a-123e-5036-ba5a-2c8a926f4da1,30.918482,50.630223,41.746609,True,8.883614000000001,10.828126999999999,21.279845747471374,35.02153501585232
2ccf2e7a-abf4-57de-bead-3519274ffb90,31.233146,51.54388,40.416218,True,11.127662,9.183072,27.532665228597097,29.401687553344768
2ce5b65f-6387-5d6a-98d4-69635ffe9bfd,24.147546,41.180525,31.021218,True,10.159307000000002,6.873672000000003,32.74954258727043,28.465302436943297
2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,29.867501,46.24803,39.578571,True,6.669459000000003,9.711069999999996,16.8511869718591,32.51383502088105
2d42d02e-3a21-54b5-b25a-93c0846c7df2,34.535503,59.681445,45.75719,True,13.924254999999995,11.221687000000003,30.430747604911918,32.49319113724796
2d874521-efe3-5204-a755-3101661d0f7b,21.231071,33.401403,27.138976,True,6.262427000000002,5.9079049999999995,23.07539901284412,27.826693245950707
2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,27.848442,49.047609,36.790449,True,12.257159999999999,8.942007000000004,33.31614680755866,32.109541352439045
2e172956-2389-5562-84e0-93782593d673,29.863333,43.46684,35.230792,True,8.236047999999997,5.367459,23.377413712413837,17.973409063214746
2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,28.008974,48.003698,36.647029,True,11.356668999999997,8.638055000000005,30.98933067671051,30.84031210854066
2ea70c4f-d6e3-5ace-8f02-cc824333032c,34.44184,52.39573,38.656033,True,13.739697,4.214193000000002,35.5434738996627,12.235679046183368
2edc9143-e848-5790-a928-f3b25a763c8b,28.133558,45.796533,38.033426,True,7.763106999999998,9.899867999999998,20.411274545711443,35.188823255131815
2f066c91-12ff-522e-8288-1aed3b49b1cb,30.848756,50.376475,40.716778,True,9.659697000000001,9.868021999999996,23.724119329874288,31.988395253280217
2f2d1543-4a6d-56ff-a637-f74f4688b0a3,24.201001,41.453947,30.952205,True,10.501742,6.751203999999998,33.92889779581132,27.896383294228187
304d6b71-cb7d-517e-a03e-61cf8005c452,25.984489,39.899204,31.166002,True,8.733201999999999,5.181512999999999,28.02156657758027,19.9407923704022
3056b961-e4e3-5b45-8b11-9ba18bda6832,27.376588,46.356719,38.39379,True,7.9629289999999955,11.017202000000001,20.740148341697953,40.24315228764082
30842c92-9a8c-5787-a0eb-aab7844acb01,23.964516,38.966213,32.005811,True,6.960402000000002,8.041295000000002,21.747307074955863,33.555006911051336
30d84ab5-d210-5429-97f4-80d820d5b7a0,36.070427,59.172996,45.620695,True,13.552301,9.550267999999996,29.706476413829296,26.476725656727034
314a3933-a222-5e37-b782-eef32559529c,31.161507,51.026492,40.224561,True,10.801930999999996,9.063054000000001,26.854068090388843,29.084132548531755
31e6944c-29b7-55d1-8487-5d2d17ef3627,32.769711,52.096379,41.438373,True,10.658006,8.668661999999998,25.720136261141334,26.453275709389068
3202960b-2340-5c6b-beb1-f97e53d3a33c,31.079964,47.411077,39.350934,True,8.060142999999997,8.270970000000002,20.48272348503849,26.61190341147114
