transaction_id,node_profile,median,mean,std,min,max,count,cv_pct
070e8076-9505-57fa-9781-f3f170b49d1c,High,36.986262,36.693702200000004,0.8080366879332888,35.289279,37.264832,5,2.2021127318499047
070e8076-9505-57fa-9781-f3f170b49d1c,Low,58.010082,57.0536418,2.439858704416037,52.715455,58.594926,5,4.2764293872228105
070e8076-9505-57fa-9781-f3f170b49d1c,Medium,43.985017,44.889960200000004,2.032214419542064,43.002943,47.672056,5,4.527102297457737
077472d9-90f6-5173-aaeb-5fa51f9684f5,High,34.133379,34.227947,0.4670225240526431,33.834613,35.033746,5,1.3644479584260285
077472d9-90f6-5173-aaeb-5fa51f9684f5,Low,57.530325,57.051159600000005,1.3241701418223424,54.720598,58.027751,5,2.3210223089354036
077472d9-90f6-5173-aaeb-5fa51f9684f5,Medium,43.769847,44.8240352,2.2537156912539333,43.625105,48.83624,5,5.027917904307584
07960d88-70bc-5a15-bc6d-8b89673096e9,High,28.038303,28.261486,0.4433159748610463,27.882173,28.84989,5,1.5686223111588904
07960d88-70bc-5a15-bc6d-8b89673096e9,Low,48.015214,47.303868800000004,3.158092897373223,41.886512,49.566878,5,6.676183106133643
07960d88-70bc-5a15-bc6d-8b89673096e9,Medium,36.260674,35.8989438,0.9816630576968385,34.157278,36.548391,5,2.7345179378142
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,High,29.875414,29.712293999999996,0.7480188677810873,28.432461,30.392716,5,2.5175399374450436
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,Low,44.096905,45.7370632,3.2173396068524855,43.1479,50.179484,5,7.034425434758752
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,Medium,35.731551,36.2520896,2.00529129520434,34.223498,39.579358,5,5.531519196080604
082079e6-26f0-5c4a-88c0-058ade7de1c8,High,31.983782,31.828363000000003,0.4559139698682212,31.333018,32.376899,5,1.4324141328544644
082079e6-26f0-5c4a-88c0-058ade7de1c8,Low,52.912644,53.844958199999994,3.852688926916264,49.450121,59.237362,5,7.15515260055725
082079e6-26f0-5c4a-88c0-058ade7de1c8,Medium,40.30579,41.7249638,2.155275906518629,40.067935,44.137309,5,5.165435054298667
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,High,36.700276,36.4749394,0.6144916888699967,35.398659,36.937331,5,1.6846955717491796
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,Low,57.855716,55.9281474,2.734973467826387,52.896648,58.006271,5,4.8901556639553325
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,Medium,46.18846,46.060031800000004,2.406524943579163,42.331521,48.80232,5,5.224757451381444
08d70150-f884-57a0-933c-1f31c5bcee5f,High,27.420095,27.3658548,0.11702057096809942,27.182098,27.467085,5,0.4276152593197981
08d70150-f884-57a0-933c-1f31c5bcee5f,Low,46.868344,45.6351368,2.883895091161033,42.113067,49.007527,5,6.319461917688461
08d70150-f884-57a0-933c-1f31c5bcee5f,Medium,38.250091,36.6937054,2.5937248644957136,33.011669,38.823556,5,7.06858257082893
092b61d7-aa22-505b-add5-4f5b5d3a74d7,High,25.128322,25.255854399999997,0.5344649740865145,24.802481,26.170714,5,2.1162023094594438
092b61d7-aa22-505b-add5-4f5b5d3a74d7,Low,39.552689,39.6485678,0.1901098929927087,39.529177,39.976999,5,0.47948741541354917
092b61d7-aa22-505b-add5-4f5b5d3a74d7,Medium,31.253999,31.374079599999998,2.501263887701335,29.332268,35.502255,5,7.972389691079049
096b21bc-bbb4-5254-b3e5-e130aff24b8f,High,33.040349,32.881281200000004,0.7972351825181195,31.559724,33.544832,5,2.4245867357447115
096b21bc-bbb4-5254-b3e5-e130aff24b8f,Low,53.203791,53.0611864,2.4097180592833465,49.74331,55.928428,5,4.541394987133847
096b21bc-bbb4-5254-b3e5-e130aff24b8f,Medium,40.5154,40.0885872,3.1365969028176384,37.031366,44.860644,5,7.824164236991715
09ac347b-27bc-511e-b961-ac76c23466ef,High,21.808168,22.008965,0.5862403562699345,21.481553,23.013428,5,2.6636434574271646
09ac347b-27bc-511e-b961-ac76c23466ef,Low,35.080446,34.0526926,2.94032176333506,29.190766,36.319307,5,8.634623399311044
09ac347b-27bc-511e-b961-ac76c23466ef,Medium,28.039591,27.6023612,2.406520817259786,23.572127,30.019734,5,8.718532446636434
0a3f3df4-0b7b-54d1-af8d-ddb185924247,High,21.215788,21.4341434,0.576283944944071,21.091933,22.454424,5,2.688625965542766
0a3f3df4-0b7b-54d1-af8d-ddb185924247,Low,33.391872,34.432171,3.304112108609361,31.484068,39.78679,5,9.596002844576258
0a3f3df4-0b7b-54d1-af8d-ddb185924247,Medium,28.118014,27.5249482,2.646314472298824,23.000134,29.498793,5,9.614239609354918
0a621106-076a-5b26-9318-2ee62727e903,High,20.49485,20.5253828,0.08847428919861361,20.4227,20.65197,5,0.431048180980155
0a621106-076a-5b26-9318-2ee62727e903,Low,32.865745,34.2736554,3.356178333062366,30.770754,39.470043,5,9.79229759386087
0a621106-076a-5b26-9318-2ee62727e903,Medium,26.556575,27.5397894,2.091877333461812,25.500702,30.707163,5,7.595836348195939
0a70e6cc-59dd-5d07-beff-0e3313451a1b,High,24.14003,24.1918088,0.19009735737694938,24.013455,24.485673,5,0.7857922445921008
0a70e6cc-59dd-5d07-beff-0e3313451a1b,Low,41.575281,39.6924898,4.364762681009323,33.572329,44.421398,5,10.996444675056196
0a70e6cc-59dd-5d07-beff-0e3313451a1b,Medium,30.994726,31.9896168,2.641723345899359,29.043475,35.980333,5,8.258064991573638
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,High,21.225072,21.289275600000003,0.39545224833954445,20.913777,21.762225,5,1.8575185730581854
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,Low,32.144327,33.7823938,3.90186421957674,30.191444,38.167596,5,11.54999329732738
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,Medium,27.408373,26.8767812,0.9382561665729674,25.645506,27.631211,5,3.4909543653723216
0ab40aab-3aaf-5c69-844a-986afe70651d,High,34.709768,34.808704999999996,0.46113739391042796,34.233829,35.508746,5,1.3247760694068567
0ab40aab-3aaf-5c69-844a-986afe70651d,Low,55.992337,57.0914174,2.425828739689344,54.550584,59.823252,5,4.249025247863866
0ab40aab-3aaf-5c69-844a-986afe70651d,Medium,47.416098,46.806200000000004,1.0168965181435599,45.625044,47.667707,5,2.1725679891628884
0b09dc7b-5678-5f2c-85d5-aae0d3822444,High,37.382746,37.355311799999996,0.4055458627136998,36.797888,37.743878,5,1.0856444322697363
0b09dc7b-5678-5f2c-85d5-aae0d3822444,Low,58.074827,56.9516618,1.9376492920580857,54.852663,58.884297,5,3.4022699791669395
0b09dc7b-5678-5f2c-85d5-aae0d3822444,Medium,44.231505,44.6962378,2.0622322197448324,42.206189,47.210777,5,4.613883228768826
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,High,29.37451,29.9814754,1.1121549665944943,29.048599,31.257496,5,3.709473772576563
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,Low,43.432928,45.3018528,5.595870593532852,38.11496,51.622539,5,12.352409995762583
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,Medium,39.216224,37.557949199999996,2.6950544409178825,34.013338,39.992424,5,7.17572311141494
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,High,20.728207,20.727144,0.15209558190000216,20.550879,20.925588,5,0.7337990313571525
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,Low,36.776397,35.5507018,4.647024402712633,28.741718,41.408395,5,13.07154055313933
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,Medium,27.901964,28.107568800000003,1.3848247692057285,26.599747,29.99272,5,4.926874960475872
0bd78f65-b6c9-5916-8278-ccecc0039ab2,High,20.465832,20.4910582,0.14836652203479203,20.294577,20.704801,5,0.7240549540520655
0bd78f65-b6c9-5916-8278-ccecc0039ab2,Low,33.431226,33.0784414,1.9932105009540049,31.064711,36.043711,5,6.025708638599897
0bd78f65-b6c9-5916-8278-ccecc0039ab2,Medium,27.521194,26.791437600000002,2.48316107455483,23.166782,29.826007,5,9.268487610216294
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,High,25.198903,25.3617424,0.46849164374703617,24.957262,26.160127,5,1.8472376083554738
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,Low,39.962074,40.617475400000004,1.7540133490064436,39.406512,43.705067,5,4.318371173326158
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,Medium,31.465343,31.8792442,1.7972673366301675,29.344424,33.850063,5,5.63773508981172
0ca950b2-a3e8-556d-92b0-6dcc731da193,High,31.238993,31.1961238,0.22157216380831884,30.815004,31.381717,5,0.710255431824895
0ca950b2-a3e8-556d-92b0-6dcc731da193,Low,52.936157,51.5665034,2.7137384785367193,46.924489,53.424065,5,5.262599361229365
0ca950b2-a3e8-556d-92b0-6dcc731da193,Medium,40.429323,42.142668,4.011253868622689,40.051732,49.310022,5,9.51827223806212
0d16b314-ccdd-53d5-91dc-8cead500f4c4,High,29.495682,29.2335924,0.7484650633137797,28.263199,30.139652,5,2.560291096190353
0d16b314-ccdd-53d5-91dc-8cead500f4c4,Low,46.413155,46.2476202,2.170513019607508,43.75049,48.540869,5,4.693242614908665
0d16b314-ccdd-53d5-91dc-8cead500f4c4,Medium,37.413018,37.427362800000004,3.73945679892397,31.875084,42.400485,5,9.991237744712192
0d72aa38-cac4-521a-9625-5e0d947720f7,High,20.76558,20.850588,0.2033836109633718,20.673792,21.18428,5,0.9754334552261634
0d72aa38-cac4-521a-9625-5e0d947720f7,Low,33.259435,33.1899016,1.7604570027148645,30.82736,35.475985,5,5.3041947033517705
0d72aa38-cac4-521a-9625-5e0d947720f7,Medium,27.560799,27.542965600000002,2.7059627958680075,23.129405,29.819476,5,9.824515032861992
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,High,21.649278,21.656823199999998,0.07309577244068469,21.583983,21.760372,5,0.337518442874321
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,Low,36.42601,35.7305968,2.8665042245134047,31.753815,38.665987,5,8.022547847601036
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,Medium,29.539636,27.406375000000004,3.34961063519717,23.508866,30.102225,5,12.222012707617004
0dbf7d7d-d5df-52eb-aded-78f268f117a9,High,37.938169,37.9521302,0.08520797338101964,37.844585,38.054583,5,0.22451433669728407
0dbf7d7d-d5df-52eb-aded-78f268f117a9,Low,58.32452,58.93688039999999,1.368676992558981,57.873677,61.198553,5,2.3222759387159235
0dbf7d7d-d5df-52eb-aded-78f268f117a9,Medium,45.983925,45.026790999999996,1.958407162884291,41.818614,46.702379,5,4.349426462312829
0e2b52b3-6428-5b97-bb81-fd999255da72,High,30.663181,30.712509,0.11076841597675721,30.634071,30.898915,5,0.36066221739408266
0e2b52b3-6428-5b97-bb81-fd999255da72,Low,50.119744,51.8621632,5.373267887840945,45.669022,57.6904,5,10.360670585836546
0e2b52b3-6428-5b97-bb81-fd999255da72,Medium,41.036471,42.047062600000004,2.922103516310603,40.398805,47.244693,5,6.949602030726881
0e45fbc3-44a1-5dda-8128-81337380c3ce,High,25.352374,25.836731800000003,0.75496944467124,25.20484,26.802002,5,2.9220779567454427
0e45fbc3-44a1-5dda-8128-81337380c3ce,Low,39.855854,39.8857014,0.09334751697447678,39.801997,40.038639,5,0.23403754653409903
0e45fbc3-44a1-5dda-8128-81337380c3ce,Medium,33.130017,32.5196798,3.3484696230644984,27.952961,37.093126,5,10.29674844173742
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,High,34.097444,34.1316628,0.13929274873337738,34.007609,34.333315,5,0.4081041979981631
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,Low,57.412132,56.7353566,1.3603395139832926,54.435444,57.651369,5,2.39769271844727
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,Medium,46.119156,45.6690258,1.9023028905134167,43.671951,48.261125,5,4.16541158299334
0f15a669-11dc-56eb-a4b1-9ce1e392828d,High,33.649441,33.313179000000005,0.8614930682266125,31.836794,34.055345,5,2.5860428037402627
0f15a669-11dc-56eb-a4b1-9ce1e392828d,Low,51.669278,51.9154736,3.4768039979717407,47.187887,55.757759,5,6.697047637010751
0f15a669-11dc-56eb-a4b1-9ce1e392828d,Medium,42.050703,41.8566512,2.8242110105004032,38.785506,45.852373,5,6.747341054604969
0f1ee10b-90da-5b1d-9acf-7cc7d4551825,High,35.639306,37.093459,3.5807770288234226,34.197358,42.655333,5,9.653392067920715
0f1ee10b-90da-5b1d-9acf-7cc7d4551825,Low,55.887069,56.76139980000001,3.1651662662185216,52.392491,60.101813,5,5.576265344707939
0f1ee10b-90da-5b1d-9acf-7cc7d4551825,Medium,45.964415,45.453522,1.959149565079452,43.387761,47.961367,5,4.310226092225487
0f5f0b8e-bba3-5114-b251-37d5ed152644,High,23.913389,23.9682912,0.1408171699836343,23.800491,24.137693,5,0.5875144323331415
0f5f0b8e-bba3-5114-b251-37d5ed152644,Low,39.290522,40.049969399999995,1.7774071219191145,38.868857,43.14827,5,4.43797373268184
0f5f0b8e-bba3-5114-b251-37d5ed152644,Medium,31.537826,32.210633200000004,2.014120191348496,29.774519,35.03155,5,6.252966772936633
102c72b9-e6af-5c40-9cf5-ccbafc6cdbb7,High,20.937884,21.212215800000003,0.4081579527666953,20.891667,21.725231,5,1.9241646257751877
102c72b9-e6af-5c40-9cf5-ccbafc6cdbb7,Low,36.293085,34.868368600000004,3.275565080447692,30.264496,37.60322,5,9.394087569808732
102c72b9-e6af-5c40-9cf5-ccbafc6cdbb7,Medium,27.663952,27.5809106,2.6043386067466923,23.277799,29.738903,5,9.442540329856595
10eaaf9e-0c47-53a1-b244-c94929cb486f,High,31.050119,31.1323456,0.3223825287260453,30.824763,31.618353,5,1.0355227738639945
10eaaf9e-0c47-53a1-b244-c94929cb486f,Low,51.11192,50.6999432,4.819436875482001,43.62907,56.344258,5,9.505803303310213
10eaaf9e-0c47-53a1-b244-c94929cb486f,Medium,40.361686,40.919851,1.0397361090375261,40.193373,42.635239,5,2.5409088342905406
11856bc6-cfc7-5941-b98d-541105d1ce12,High,34.719272,34.832345,0.3901348484543514,34.354241,35.390273,5,1.1200361286452334
11856bc6-cfc7-5941-b98d-541105d1ce12,Low,59.776267,57.767328799999994,3.397275946999774,52.383351,60.426802,5,5.88096423631029
11856bc6-cfc7-5941-b98d-541105d1ce12,Medium,47.014016,46.962069400000004,2.35048446524994,43.317034,49.529089,5,5.005070039034395
11aebadb-66f8-5dad-b88f-38cf092fb1db,High,23.669527,23.9707466,2.9638611030340645,21.450809,28.830346,5,12.364492239194856
11aebadb-66f8-5dad-b88f-38cf092fb1db,Low,34.08435,34.353873199999995,3.6888541079841697,30.021345,39.746475,5,10.737811385949257
11aebadb-66f8-5dad-b88f-38cf092fb1db,Medium,30.832749,28.783891800000003,5.527674932754793,21.715381,35.706508,5,19.204056807755205
122118bd-1707-5e1c-9522-d9f0df13190e,High,20.794562,21.001935,0.5535460059376278,20.671757,21.987995,5,2.635690501554394
122118bd-1707-5e1c-9522-d9f0df13190e,Low,36.070337,34.7677106,4.153293432585313,29.11553,39.887893,5,11.94583526182858
122118bd-1707-5e1c-9522-d9f0df13190e,Medium,28.54896,28.035255,2.925204650014424,23.243869,30.803906,5,10.434021912818071
122580d8-53f8-5ed8-a06f-6182625c2c80,High,30.845391,30.852635199999998,0.13536685348046018,30.668833,31.01441,5,0.43875297070397473
122580d8-53f8-5ed8-a06f-6182625c2c80,Low,50.697943,51.968462,3.392099272744463,48.371879,57.30622,5,6.527226595130838
122580d8-53f8-5ed8-a06f-6182625c2c80,Medium,41.369509,40.2765124,1.8519003353194534,37.870416,41.779577,5,4.597965973139853
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,High,36.125666,36.0317542,0.3558247871476913,35.416291,36.334935,5,0.9875311237211184
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,Low,58.408397,55.996431400000006,4.566634389823684,50.995194,60.292025,5,8.15522395918909
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,Medium,44.14001,44.9404042,1.7796075445623412,43.66572,47.917248,5,3.959927767099035
12883821-e0bc-5420-a24b-47236bcf8b94,High,27.799012,27.9188446,0.40058544427100484,27.54156,28.582227,5,1.43482099639254
12883821-e0bc-5420-a24b-47236bcf8b94,Low,44.239582,44.4844072,4.371443528094778,40.175701,50.169724,5,9.826911952408299
12883821-e0bc-5420-a24b-47236bcf8b94,Medium,36.829782,36.013909,3.3921894351691964,32.409723,40.802281,5,9.419109253508683
12ac1209-c23d-5d71-82ec-f349fe0072fb,High,33.393107,33.1803706,0.6365301917735686,32.061317,33.65528,5,1.9183938583662734
12ac1209-c23d-5d71-82ec-f349fe0072fb,Low,51.396783,51.5874386,1.9545331756064661,49.720911,54.698838,5,3.78877732380081
12ac1209-c23d-5d71-82ec-f349fe0072fb,Medium,39.94239,39.973869,2.4070363148112253,36.801556,43.392268,5,6.021524498444784
12e33a49-5163-501c-a70e-c442ef7c445a,High,29.36989,29.007713000000003,0.6025220419038627,28.246754,29.500866,5,2.0771097738862165
12e33a49-5163-501c-a70e-c442ef7c445a,Low,47.1495,46.819597,2.090055169669331,43.502799,48.604265,5,4.464060572049202
