transaction_id,node_profile,type,final_block,count,median,mean,std,min,max,cv_pct,range_pct_of_median
03c2d846-b2d7-57e1-8ffc-2c800782ab44,Low,CASH_OUT,8,5,42.573071,43.7133062,2.980839513069632,42.001267,49.024331,6.819066714907124,16.496493757755925
03c2d846-b2d7-57e1-8ffc-2c800782ab44,Medium,CASH_OUT,8,5,37.59729,37.625118400000005,0.6676252466592322,36.840438,38.614434,1.7744136764211007,4.718414545303674
04147f2c-067b-5551-99e6-2a9106a91ad3,High,CASH_IN,1,5,21.250065,21.2332944,0.08814828530266454,21.086013,21.318973,0.41514182228201263,1.0962789996171707
04147f2c-067b-5551-99e6-2a9106a91ad3,Low,CASH_IN,1,5,35.748624,34.943516,4.433869348471434,29.337902,39.119511,12.688675485521934,27.362197213520734
04147f2c-067b-5551-99e6-2a9106a91ad3,Medium,CASH_IN,1,5,27.548608,28.400487199999997,2.1964773221832266,25.79823,31.500174,7.733942402872676,20.697757215173993
044c92c1-f354-5ff1-b135-2fda326aba5d,High,TRANSFER,1,5,35.492888,35.3902542,0.6709040791735427,34.616479,36.314746,1.8957311676318578,4.784809283482374
044c92c1-f354-5ff1-b135-2fda326aba5d,Low,TRANSFER,1,5,57.666637,55.9875962,2.5778325363238195,52.385239,58.013391,4.604292220575491,9.759806177010114
044c92c1-f354-5ff1-b135-2fda326aba5d,Medium,TRANSFER,1,5,47.761104,46.6660744,2.889058901008997,43.408516,49.984475,6.1909190737693525,13.768440109759617
048c2934-3022-5d0d-a6ea-c03796b449ed,High,CASH_OUT,7,5,28.174795,28.034145799999997,0.47918628300453203,27.486008,28.470981,1.7092951089828894,3.4959367051295196
048c2934-3022-5d0d-a6ea-c03796b449ed,Low,CASH_OUT,7,5,45.633336,46.1367882,1.702333727365671,44.467275,47.99058,3.6897534349078747,7.720901667149649
048c2934-3022-5d0d-a6ea-c03796b449ed,Medium,CASH_OUT,7,5,36.958512,36.804744,0.2751434120454261,36.371948,37.02058,0.747575943050782,1.7550273669026482
05089c32-86d3-566e-8442-8504f02a4fdf,High,PAYMENT,5,5,24.204766,24.188465400000002,0.35745759861107934,23.830404,24.750404,1.4778018890403826,3.800904334295147
05089c32-86d3-566e-8442-8504f02a4fdf,Low,PAYMENT,5,5,39.51519,41.3163088,2.6338072532828223,39.210909,44.567281,6.374739975035772,13.555222687781587
05089c32-86d3-566e-8442-8504f02a4fdf,Medium,PAYMENT,5,5,33.547559,33.693662,1.7891164863297768,31.213527,36.003266,5.309949646701438,14.277459054472502
052c87ae-edb7-509d-ad69-c6647c7988eb,High,DEBIT,7,5,31.480106,31.850487799999996,0.8134645256492142,31.324959,33.281244,2.5540096301106394,6.214353280767228
052c87ae-edb7-509d-ad69-c6647c7988eb,Low,DEBIT,7,5,51.042453,51.5428538,2.83896971086021,49.003254,56.334105,5.507979286277334,14.362262330926773
052c87ae-edb7-509d-ad69-c6647c7988eb,Medium,DEBIT,7,5,40.121395,40.124714,0.42715056708027777,39.496843,40.700873,1.0645572877610487,3.0009674389437433
0531499a-3c32-5e9e-a341-4315f9e6ccf4,High,TRANSFER,8,5,34.18875,34.188603,0.059809499780554214,34.128865,34.261486,0.17493987625219495,0.3879083031699033
0531499a-3c32-5e9e-a341-4315f9e6ccf4,Low,TRANSFER,8,5,57.113029,56.7490626,2.6304167324126224,54.124599,60.48118,4.635172127781758,11.129826435925853
0531499a-3c32-5e9e-a341-4315f9e6ccf4,Medium,TRANSFER,8,5,44.596166,45.1472114,1.2616243025438654,43.870364,46.672005,2.79446783848064,6.282246325838855
056650cb-a96b-5432-815e-2fcc7faddedd,High,DEBIT,7,5,31.488615,31.5872668,0.5184336726252458,31.018268,32.392286,1.6412742384701857,4.36353901243354
056650cb-a96b-5432-815e-2fcc7faddedd,Low,DEBIT,7,5,51.421558,52.9490452,4.551003421492692,48.518075,58.434765,8.595062298673314,19.28508272736504
056650cb-a96b-5432-815e-2fcc7faddedd,Medium,DEBIT,7,5,40.377996,41.4212392,2.3329813361456,39.318311,44.073294,5.63233109680987,11.776173834877778
05fbb944-dcb6-57f8-b0a9-9028d6250294,High,DEBIT,9,5,32.861591,32.6359632,0.8434969198531198,31.720534,33.692048,2.58456266384416,5.999447805189954
05fbb944-dcb6-57f8-b0a9-9028d6250294,Low,DEBIT,9,5,51.296114,50.8220522,3.0499806853924842,46.29707,54.541403,6.0012938347902525,16.072042026419396
05fbb944-dcb6-57f8-b0a9-9028d6250294,Medium,DEBIT,9,5,41.068831,41.1038616,2.3029787644725053,38.156825,44.593186,5.602828237608957,15.672131013419897
060ffd69-8ab6-5349-a202-db2e986ce3b8,High,TRANSFER,8,5,34.075977,34.1080196,0.07947061117985649,34.043251,34.244366,0.23299684974924925,0.590195843834504
060ffd69-8ab6-5349-a202-db2e986ce3b8,Low,TRANSFER,8,5,57.117874,57.2397002,2.541842969542316,53.490769,60.421612,4.440699306007749,12.134280418070187
060ffd69-8ab6-5349-a202-db2e986ce3b8,Medium,TRANSFER,8,5,44.450174,45.7139054,2.7584799794384596,44.109984,50.6056,6.034225156003537,14.613252132601339
070e8076-9505-57fa-9781-f3f170b49d1c,High,TRANSFER,4,5,36.986262,36.693702200000004,0.8080366879332888,35.289279,37.264832,2.2021127318499047,5.341315648496725
070e8076-9505-57fa-9781-f3f170b49d1c,Low,TRANSFER,4,5,58.010082,57.0536418,2.439858704416037,52.715455,58.594926,4.2764293872228105,10.135257178226368
070e8076-9505-57fa-9781-f3f170b49d1c,Medium,TRANSFER,4,5,43.985017,44.889960200000004,2.032214419542064,43.002943,47.672056,4.527102297457737,10.615235183380731
077472d9-90f6-5173-aaeb-5fa51f9684f5,High,TRANSFER,5,5,34.133379,34.227947,0.4670225240526431,33.834613,35.033746,1.3644479584260285,3.5130802608203644
077472d9-90f6-5173-aaeb-5fa51f9684f5,Low,TRANSFER,5,5,57.530325,57.051159600000005,1.3241701418223424,54.720598,58.027751,2.3210223089354036,5.748538705456643
077472d9-90f6-5173-aaeb-5fa51f9684f5,Medium,TRANSFER,5,5,43.769847,44.8240352,2.2537156912539333,43.625105,48.83624,5.027917904307584,11.90576471514739
07960d88-70bc-5a15-bc6d-8b89673096e9,High,CASH_OUT,1,5,28.038303,28.261486,0.4433159748610463,27.882173,28.84989,1.5686223111588904,3.4514107362346316
07960d88-70bc-5a15-bc6d-8b89673096e9,Low,CASH_OUT,1,5,48.015214,47.303868800000004,3.158092897373223,41.886512,49.566878,6.676183106133643,15.995692531954559
07960d88-70bc-5a15-bc6d-8b89673096e9,Medium,CASH_OUT,1,5,36.260674,35.8989438,0.9816630576968385,34.157278,36.548391,2.7345179378142,6.59423208735724
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,High,CASH_OUT,4,5,29.875414,29.712293999999996,0.7480188677810873,28.432461,30.392716,2.5175399374450436,6.561432085928584
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,Low,CASH_OUT,4,5,44.096905,45.7370632,3.2173396068524855,43.1479,50.179484,7.034425434758752,15.945754016069841
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,Medium,CASH_OUT,4,5,35.731551,36.2520896,2.00529129520434,34.223498,39.579358,5.531519196080604,14.989161819479932
082079e6-26f0-5c4a-88c0-058ade7de1c8,High,DEBIT,1,5,31.983782,31.828363000000003,0.4559139698682212,31.333018,32.376899,1.4324141328544644,3.263782250641911
082079e6-26f0-5c4a-88c0-058ade7de1c8,Low,DEBIT,1,5,52.912644,53.844958199999994,3.852688926916264,49.450121,59.237362,7.15515260055725,18.496979663310707
082079e6-26f0-5c4a-88c0-058ade7de1c8,Medium,DEBIT,1,5,40.30579,41.7249638,2.155275906518629,40.067935,44.137309,5.165435054298667,10.09625167996956
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,High,TRANSFER,4,5,36.700276,36.4749394,0.6144916888699967,35.398659,36.937331,1.6846955717491796,4.1925352278004615
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,Low,TRANSFER,4,5,57.855716,55.9281474,2.734973467826387,52.896648,58.006271,4.8901556639553325,8.83166496461646
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,Medium,TRANSFER,4,5,46.18846,46.060031800000004,2.406524943579163,42.331521,48.80232,5.224757451381444,14.009557798636282
08d70150-f884-57a0-933c-1f31c5bcee5f,High,CASH_OUT,2,5,27.420095,27.3658548,0.11702057096809942,27.182098,27.467085,0.4276152593197981,1.0393362969749047
08d70150-f884-57a0-933c-1f31c5bcee5f,Low,CASH_OUT,2,5,46.868344,45.6351368,2.883895091161033,42.113067,49.007527,6.319461917688461,14.710270113234644
08d70150-f884-57a0-933c-1f31c5bcee5f,Medium,CASH_OUT,2,5,38.250091,36.6937054,2.5937248644957136,33.011669,38.823556,7.06858257082893,15.19443966813048
092b61d7-aa22-505b-add5-4f5b5d3a74d7,High,PAYMENT,9,5,25.128322,25.255854399999997,0.5344649740865145,24.802481,26.170714,2.1162023094594438,5.444983552821394
092b61d7-aa22-505b-add5-4f5b5d3a74d7,Low,PAYMENT,9,5,39.552689,39.6485678,0.1901098929927087,39.529177,39.976999,0.47948741541354917,1.1322163203619409
092b61d7-aa22-505b-add5-4f5b5d3a74d7,Medium,PAYMENT,9,5,31.253999,31.374079599999998,2.501263887701335,29.332268,35.502255,7.972389691079049,19.74143212841339
096b21bc-bbb4-5254-b3e5-e130aff24b8f,High,DEBIT,10,5,33.040349,32.881281200000004,0.7972351825181195,31.559724,33.544832,2.4245867357447115,6.008132662279083
096b21bc-bbb4-5254-b3e5-e130aff24b8f,Low,DEBIT,10,5,53.203791,53.0611864,2.4097180592833465,49.74331,55.928428,4.541394987133847,11.625333239881337
096b21bc-bbb4-5254-b3e5-e130aff24b8f,Medium,DEBIT,10,5,40.5154,40.0885872,3.1365969028176384,37.031366,44.860644,7.824164236991715,19.324202648869324
09ac347b-27bc-511e-b961-ac76c23466ef,High,CASH_IN,9,5,21.808168,22.008965,0.5862403562699345,21.481553,23.013428,2.6636434574271646,7.024317677670126
09ac347b-27bc-511e-b961-ac76c23466ef,Low,CASH_IN,9,5,35.080446,34.0526926,2.94032176333506,29.190766,36.319307,8.634623399311044,20.32055407733414
09ac347b-27bc-511e-b961-ac76c23466ef,Medium,CASH_IN,9,5,28.039591,27.6023612,2.406520817259786,23.572127,30.019734,8.718532446636434,22.994654237288987
0a3f3df4-0b7b-54d1-af8d-ddb185924247,High,CASH_IN,1,5,21.215788,21.4341434,0.576283944944071,21.091933,22.454424,2.688625965542766,6.422061721204974
0a3f3df4-0b7b-54d1-af8d-ddb185924247,Low,CASH_IN,1,5,33.391872,34.432171,3.304112108609361,31.484068,39.78679,9.596002844576258,24.864499959750695
0a3f3df4-0b7b-54d1-af8d-ddb185924247,Medium,CASH_IN,1,5,28.118014,27.5249482,2.646314472298824,23.000134,29.498793,9.614239609354918,23.11208394732288
0a621106-076a-5b26-9318-2ee62727e903,High,CASH_IN,2,5,20.49485,20.5253828,0.08847428919861361,20.4227,20.65197,0.431048180980155,1.1186712759546893
0a621106-076a-5b26-9318-2ee62727e903,Low,CASH_IN,2,5,32.865745,34.2736554,3.356178333062366,30.770754,39.470043,9.79229759386087,26.469167213461915
0a621106-076a-5b26-9318-2ee62727e903,Medium,CASH_IN,2,5,26.556575,27.5397894,2.091877333461812,25.500702,30.707163,7.595836348195939,19.605167458529575
0a70e6cc-59dd-5d07-beff-0e3313451a1b,High,PAYMENT,3,5,24.14003,24.1918088,0.19009735737694938,24.013455,24.485673,0.7857922445921008,1.9561616120609544
0a70e6cc-59dd-5d07-beff-0e3313451a1b,Low,PAYMENT,3,5,41.575281,39.6924898,4.364762681009323,33.572329,44.421398,10.996444675056196,26.09499861227637
0a70e6cc-59dd-5d07-beff-0e3313451a1b,Medium,PAYMENT,3,5,30.994726,31.9896168,2.641723345899359,29.043475,35.980333,8.258064991573638,22.38076890887824
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,High,CASH_IN,3,5,21.225072,21.289275600000003,0.39545224833954445,20.913777,21.762225,1.8575185730581854,3.997385733249815
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,Low,CASH_IN,3,5,32.144327,33.7823938,3.90186421957674,30.191444,38.167596,11.54999329732738,24.813560414563987
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,Medium,CASH_IN,3,5,27.408373,26.8767812,0.9382561665729674,25.645506,27.631211,3.4909543653723216,7.244884619747401
0ab40aab-3aaf-5c69-844a-986afe70651d,High,TRANSFER,7,5,34.709768,34.808704999999996,0.46113739391042796,34.233829,35.508746,1.3247760694068567,3.6730784256466427
0ab40aab-3aaf-5c69-844a-986afe70651d,Low,TRANSFER,7,5,55.992337,57.0914174,2.425828739689344,54.550584,59.823252,4.249025247863866,9.416767155119809
0ab40aab-3aaf-5c69-844a-986afe70651d,Medium,TRANSFER,7,5,47.416098,46.806200000000004,1.0168965181435599,45.625044,47.667707,2.1725679891628884,4.307952543880767
0b09dc7b-5678-5f2c-85d5-aae0d3822444,High,TRANSFER,4,5,37.382746,37.355311799999996,0.4055458627136998,36.797888,37.743878,1.0856444322697363,2.5305524639629255
0b09dc7b-5678-5f2c-85d5-aae0d3822444,Low,TRANSFER,4,5,58.074827,56.9516618,1.9376492920580857,54.852663,58.884297,3.4022699791669395,6.942136908991562
0b09dc7b-5678-5f2c-85d5-aae0d3822444,Medium,TRANSFER,4,5,44.231505,44.6962378,2.0622322197448324,42.206189,47.210777,4.613883228768826,11.314532480864033
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,High,CASH_OUT,6,5,29.37451,29.9814754,1.1121549665944943,29.048599,31.257496,3.709473772576563,7.5197747979455665
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,Low,CASH_OUT,6,5,43.432928,45.3018528,5.595870593532852,38.11496,51.622539,12.352409995762583,31.09985815370311
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,Medium,CASH_OUT,6,5,39.216224,37.557949199999996,2.6950544409178825,34.013338,39.992424,7.17572311141494,15.246460240537187
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,High,CASH_IN,2,5,20.728207,20.727144,0.15209558190000216,20.550879,20.925588,0.7337990313571525,1.807725096531518
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,Low,CASH_IN,2,5,36.776397,35.5507018,4.647024402712633,28.741718,41.408395,13.07154055313933,34.44240880910655
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,Medium,CASH_IN,2,5,27.901964,28.107568800000003,1.3848247692057285,26.599747,29.99272,4.926874960475872,12.160337530361655
0bd78f65-b6c9-5916-8278-ccecc0039ab2,High,CASH_IN,5,5,20.465832,20.4910582,0.14836652203479203,20.294577,20.704801,0.7240549540520655,2.004433535856248
0bd78f65-b6c9-5916-8278-ccecc0039ab2,Low,CASH_IN,5,5,33.431226,33.0784414,1.9932105009540049,31.064711,36.043711,6.025708638599897,14.893261766708774
0bd78f65-b6c9-5916-8278-ccecc0039ab2,Medium,CASH_IN,5,5,27.521194,26.791437600000002,2.48316107455483,23.166782,29.826007,9.268487610216294,24.1967154477382
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,High,PAYMENT,9,5,25.198903,25.3617424,0.46849164374703617,24.957262,26.160127,1.8472376083554738,4.7734816075128315
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,Low,PAYMENT,9,5,39.962074,40.617475400000004,1.7540133490064436,39.406512,43.705067,4.318371173326158,10.756586357354726
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,Medium,PAYMENT,9,5,31.465343,31.8792442,1.7972673366301675,29.344424,33.850063,5.63773508981172,14.319370362496917
0ca950b2-a3e8-556d-92b0-6dcc731da193,High,DEBIT,3,5,31.238993,31.1961238,0.22157216380831884,30.815004,31.381717,0.710255431824895,1.8141205768060449
0ca950b2-a3e8-556d-92b0-6dcc731da193,Low,DEBIT,3,5,52.936157,51.5665034,2.7137384785367193,46.924489,53.424065,5.262599361229365,12.278141006722489
0ca950b2-a3e8-556d-92b0-6dcc731da193,Medium,DEBIT,3,5,40.429323,42.142668,4.011253868622689,40.051732,49.310022,9.51827223806212,22.899938245317628
0d16b314-ccdd-53d5-91dc-8cead500f4c4,High,CASH_OUT,10,5,29.495682,29.2335924,0.7484650633137797,28.263199,30.139652,2.560291096190353,6.361788820478881
0d16b314-ccdd-53d5-91dc-8cead500f4c4,Low,CASH_OUT,10,5,46.413155,46.2476202,2.170513019607508,43.75049,48.540869,4.693242614908665,10.321166488251016
0d16b314-ccdd-53d5-91dc-8cead500f4c4,Medium,CASH_OUT,10,5,37.413018,37.427362800000004,3.73945679892397,31.875084,42.400485,9.991237744712192,28.132991035366356
0d72aa38-cac4-521a-9625-5e0d947720f7,High,CASH_IN,3,5,20.76558,20.850588,0.2033836109633718,20.673792,21.18428,0.9754334552261634,2.4583373062539176
0d72aa38-cac4-521a-9625-5e0d947720f7,Low,CASH_IN,3,5,33.259435,33.1899016,1.7604570027148645,30.82736,35.475985,5.3041947033517705,13.976861001998387
0d72aa38-cac4-521a-9625-5e0d947720f7,Medium,CASH_IN,3,5,27.560799,27.542965600000002,2.7059627958680075,23.129405,29.819476,9.824515032861992,24.27386448411747
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,High,CASH_IN,9,5,21.649278,21.656823199999998,0.07309577244068469,21.583983,21.760372,0.337518442874321,0.8147569632576216
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,Low,CASH_IN,9,5,36.42601,35.7305968,2.8665042245134047,31.753815,38.665987,8.022547847601036,18.975924071837685
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,Medium,CASH_IN,9,5,29.539636,27.406375000000004,3.34961063519717,23.508866,30.102225,12.222012707617004,22.320379980308488
0dbf7d7d-d5df-52eb-aded-78f268f117a9,High,TRANSFER,6,5,37.938169,37.9521302,0.08520797338101964,37.844585,38.054583,0.22451433669728407,0.5535269770135685
0dbf7d7d-d5df-52eb-aded-78f268f117a9,Low,TRANSFER,6,5,58.32452,58.93688039999999,1.368676992558981,57.873677,61.198553,2.3222759387159235,5.700648715154443
0dbf7d7d-d5df-52eb-aded-78f268f117a9,Medium,TRANSFER,6,5,45.983925,45.026790999999996,1.958407162884291,41.818614,46.702379,4.349426462312829,10.620591869876275
0e2b52b3-6428-5b97-bb81-fd999255da72,High,DEBIT,8,5,30.663181,30.712509,0.11076841597675721,30.634071,30.898915,0.36066221739408266,0.8637199121643643
0e2b52b3-6428-5b97-bb81-fd999255da72,Low,DEBIT,8,5,50.119744,51.8621632,5.373267887840945,45.669022,57.6904,10.360670585836546,23.985314051085336
0e2b52b3-6428-5b97-bb81-fd999255da72,Medium,DEBIT,8,5,41.036471,42.047062600000004,2.922103516310603,40.398805,47.244693,6.949602030726881,16.682448156908997
0e45fbc3-44a1-5dda-8128-81337380c3ce,High,PAYMENT,4,5,25.352374,25.836731800000003,0.75496944467124,25.20484,26.802002,2.9220779567454427,6.299851840304978
0e45fbc3-44a1-5dda-8128-81337380c3ce,Low,PAYMENT,4,5,39.855854,39.8857014,0.09334751697447678,39.801997,40.038639,0.23403754653409903,0.5937446479004147
0e45fbc3-44a1-5dda-8128-81337380c3ce,Medium,PAYMENT,4,5,33.130017,32.5196798,3.3484696230644984,27.952961,37.093126,10.29674844173742,27.588772441619934
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,High,TRANSFER,5,5,34.097444,34.1316628,0.13929274873337738,34.007609,34.333315,0.4081041979981631,0.9552211596857427
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,Low,TRANSFER,5,5,57.412132,56.7353566,1.3603395139832926,54.435444,57.651369,2.39769271844727,5.601472873364127
