transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,service_time_ms,mean_service_time_ms,std_service_time_ms,min_service_time_ms,max_service_time_ms,n_successful_runs
056650cb-a96b-5432-815e-2fcc7faddedd,3501725,259,DEBIT,3174.0,17374.0,1938247.6,Low,0.6,1024,51.421558,52.9490452,4.551003421492691,48.518075,58.434765,5
056650cb-a96b-5432-815e-2fcc7faddedd,3501725,259,DEBIT,3174.0,17374.0,1938247.6,Medium,0.75,2048,40.377996,41.4212392,2.3329813361455973,39.318311,44.073294,5
060ffd69-8ab6-5349-a202-db2e986ce3b8,6223887,590,TRANSFER,686122.25,695873.0,116394.92,High,1.0,4096,34.075977,34.1080196,0.0794706111798568,34.043251,34.244366,5
060ffd69-8ab6-5349-a202-db2e986ce3b8,6223887,590,TRANSFER,686122.25,695873.0,116394.92,Low,0.6,1024,57.117874,57.2397002,2.5418429695423166,53.490769,60.421612,5
060ffd69-8ab6-5349-a202-db2e986ce3b8,6223887,590,TRANSFER,686122.25,695873.0,116394.92,Medium,0.75,2048,44.450174,45.7139054,2.7584799794384605,44.109984,50.6056,5
070e8076-9505-57fa-9781-f3f170b49d1c,3130057,236,TRANSFER,151851.62,215681.69,860254.62,High,1.0,4096,36.986262,36.6937022,0.8080366879332896,35.289279,37.264832,5
070e8076-9505-57fa-9781-f3f170b49d1c,3130057,236,TRANSFER,151851.62,215681.69,860254.62,Low,0.6,1024,58.010082,57.0536418,2.4398587044160363,52.715455,58.594926,5
070e8076-9505-57fa-9781-f3f170b49d1c,3130057,236,TRANSFER,151851.62,215681.69,860254.62,Medium,0.75,2048,43.985017,44.8899602,2.032214419542065,43.002943,47.672056,5
077472d9-90f6-5173-aaeb-5fa51f9684f5,479380,19,TRANSFER,21092.96,30476.0,202524.97,High,1.0,4096,34.133379,34.227947,0.4670225240526424,33.834613,35.033746,5
077472d9-90f6-5173-aaeb-5fa51f9684f5,479380,19,TRANSFER,21092.96,30476.0,202524.97,Low,0.6,1024,57.530325,57.0511596,1.3241701418223408,54.720598,58.027751,5
077472d9-90f6-5173-aaeb-5fa51f9684f5,479380,19,TRANSFER,21092.96,30476.0,202524.97,Medium,0.75,2048,43.769847,44.8240352,2.2537156912539333,43.625105,48.83624,5
07960d88-70bc-5a15-bc6d-8b89673096e9,4607952,329,CASH_OUT,129103.27,510528.0,364339.77,High,1.0,4096,28.038303,28.261486,0.4433159748610461,27.882173,28.84989,5
07960d88-70bc-5a15-bc6d-8b89673096e9,4607952,329,CASH_OUT,129103.27,510528.0,364339.77,Low,0.6,1024,48.015214,47.3038688,3.158092897373223,41.886512,49.566878,5
07960d88-70bc-5a15-bc6d-8b89673096e9,4607952,329,CASH_OUT,129103.27,510528.0,364339.77,Medium,0.75,2048,36.260674,35.8989438,0.9816630576968368,34.157278,36.548391,5
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,2106303,183,CASH_OUT,76126.11,112716.0,1564368.15,High,1.0,4096,29.875414,29.712294,0.7480188677810875,28.432461,30.392716,5
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,2106303,183,CASH_OUT,76126.11,112716.0,1564368.15,Low,0.6,1024,44.096905,45.7370632,3.217339606852485,43.1479,50.179484,5
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,2106303,183,CASH_OUT,76126.11,112716.0,1564368.15,Medium,0.75,2048,35.731551,36.2520896,2.00529129520434,34.223498,39.579358,5
082079e6-26f0-5c4a-88c0-058ade7de1c8,1507877,144,DEBIT,3141.73,100045.0,1025002.4,High,1.0,4096,31.983782,31.828363,0.4559139698682206,31.333018,32.376899,5
082079e6-26f0-5c4a-88c0-058ade7de1c8,1507877,144,DEBIT,3141.73,100045.0,1025002.4,Low,0.6,1024,52.912644,53.8449582,3.852688926916263,49.450121,59.237362,5
082079e6-26f0-5c4a-88c0-058ade7de1c8,1507877,144,DEBIT,3141.73,100045.0,1025002.4,Medium,0.75,2048,40.30579,41.7249638,2.155275906518629,40.067935,44.137309,5
08d70150-f884-57a0-933c-1f31c5bcee5f,5505344,380,CASH_OUT,131175.63,275838.12,2297103.45,High,1.0,4096,27.420095,27.3658548,0.1170205709680995,27.182098,27.467085,5
08d70150-f884-57a0-933c-1f31c5bcee5f,5505344,380,CASH_OUT,131175.63,275838.12,2297103.45,Low,0.6,1024,46.868344,45.6351368,2.883895091161034,42.113067,49.007527,5
08d70150-f884-57a0-933c-1f31c5bcee5f,5505344,380,CASH_OUT,131175.63,275838.12,2297103.45,Medium,0.75,2048,38.250091,36.6937054,2.5937248644957136,33.011669,38.823556,5
092b61d7-aa22-505b-add5-4f5b5d3a74d7,4336211,308,PAYMENT,6864.21,504766.0,0.0,High,1.0,4096,25.128322,25.2558544,0.534464974086516,24.802481,26.170714,5
092b61d7-aa22-505b-add5-4f5b5d3a74d7,4336211,308,PAYMENT,6864.21,504766.0,0.0,Low,0.6,1024,39.552689,39.6485678,0.1901098929927109,39.529177,39.976999,5
092b61d7-aa22-505b-add5-4f5b5d3a74d7,4336211,308,PAYMENT,6864.21,504766.0,0.0,Medium,0.75,2048,31.253999,31.3740796,2.501263887701335,29.332268,35.502255,5
09ac347b-27bc-511e-b961-ac76c23466ef,2674555,210,CASH_IN,88479.57,31472.0,0.0,High,1.0,4096,21.808168,22.008965,0.5862403562699351,21.481553,23.013428,5
09ac347b-27bc-511e-b961-ac76c23466ef,2674555,210,CASH_IN,88479.57,31472.0,0.0,Low,0.6,1024,35.080446,34.0526926,2.940321763335061,29.190766,36.319307,5
09ac347b-27bc-511e-b961-ac76c23466ef,2674555,210,CASH_IN,88479.57,31472.0,0.0,Medium,0.75,2048,28.039591,27.6023612,2.406520817259785,23.572127,30.019734,5
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2149117,184,CASH_IN,136784.77,11612.0,6100141.65,High,1.0,4096,21.225072,21.2892756,0.3954522483395441,20.913777,21.762225,5
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2149117,184,CASH_IN,136784.77,11612.0,6100141.65,Low,0.6,1024,32.144327,33.7823938,3.90186421957674,30.191444,38.167596,5
0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2149117,184,CASH_IN,136784.77,11612.0,6100141.65,Medium,0.75,2048,27.408373,26.8767812,0.9382561665729678,25.645506,27.631211,5
0ab40aab-3aaf-5c69-844a-986afe70651d,198774,13,TRANSFER,13398.07,119040.2,485670.99,High,1.0,4096,34.709768,34.808705,0.4611373939104278,34.233829,35.508746,5
0ab40aab-3aaf-5c69-844a-986afe70651d,198774,13,TRANSFER,13398.07,119040.2,485670.99,Low,0.6,1024,55.992337,57.0914174,2.425828739689345,54.550584,59.823252,5
0ab40aab-3aaf-5c69-844a-986afe70651d,198774,13,TRANSFER,13398.07,119040.2,485670.99,Medium,0.75,2048,47.416098,46.8062,1.0168965181435607,45.625044,47.667707,5
0b09dc7b-5678-5f2c-85d5-aae0d3822444,6299721,681,TRANSFER,3479.08,6480.0,0.0,High,1.0,4096,37.382746,37.3553118,0.4055458627137012,36.797888,37.743878,5
0b09dc7b-5678-5f2c-85d5-aae0d3822444,6299721,681,TRANSFER,3479.08,6480.0,0.0,Low,0.6,1024,58.074827,56.9516618,1.937649292058084,54.852663,58.884297,5
0b09dc7b-5678-5f2c-85d5-aae0d3822444,6299721,681,TRANSFER,3479.08,6480.0,0.0,Medium,0.75,2048,44.231505,44.6962378,2.0622322197448324,42.206189,47.210777,5
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1672469,158,CASH_OUT,19508.04,619376.0,0.0,High,1.0,4096,29.37451,29.9814754,1.112154966594494,29.048599,31.257496,5
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1672469,158,CASH_OUT,19508.04,619376.0,0.0,Low,0.6,1024,43.432928,45.3018528,5.595870593532851,38.11496,51.622539,5
0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1672469,158,CASH_OUT,19508.04,619376.0,0.0,Medium,0.75,2048,39.216224,37.5579492,2.695054440917884,34.013338,39.992424,5
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1222880,133,CASH_IN,430106.25,12897.0,935075.56,High,1.0,4096,20.728207,20.727144,0.1520955819000021,20.550879,20.925588,5
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1222880,133,CASH_IN,430106.25,12897.0,935075.56,Low,0.6,1024,36.776397,35.5507018,4.647024402712633,28.741718,41.408395,5
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1222880,133,CASH_IN,430106.25,12897.0,935075.56,Medium,0.75,2048,27.901964,28.1075688,1.3848247692057285,26.599747,29.99272,5
0bd78f65-b6c9-5916-8278-ccecc0039ab2,1106008,130,CASH_IN,39677.4,9012003.18,935374.96,High,1.0,4096,20.465832,20.4910582,0.1483665220347904,20.294577,20.704801,5
0bd78f65-b6c9-5916-8278-ccecc0039ab2,1106008,130,CASH_IN,39677.4,9012003.18,935374.96,Low,0.6,1024,33.431226,33.0784414,1.9932105009540024,31.064711,36.043711,5
0bd78f65-b6c9-5916-8278-ccecc0039ab2,1106008,130,CASH_IN,39677.4,9012003.18,935374.96,Medium,0.75,2048,27.521194,26.7914376,2.4831610745548303,23.166782,29.826007,5
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,3716934,278,PAYMENT,5056.15,7777.0,0.0,High,1.0,4096,25.198903,25.3617424,0.4684916437470359,24.957262,26.160127,5
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,3716934,278,PAYMENT,5056.15,7777.0,0.0,Low,0.6,1024,39.962074,40.6174754,1.7540133490064438,39.406512,43.705067,5
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,3716934,278,PAYMENT,5056.15,7777.0,0.0,Medium,0.75,2048,31.465343,31.8792442,1.7972673366301677,29.344424,33.850063,5
0ca950b2-a3e8-556d-92b0-6dcc731da193,1198284,133,DEBIT,2787.4,61418.0,1421413.06,High,1.0,4096,31.238993,31.1961238,0.2215721638083181,30.815004,31.381717,5
0ca950b2-a3e8-556d-92b0-6dcc731da193,1198284,133,DEBIT,2787.4,61418.0,1421413.06,Low,0.6,1024,52.936157,51.5665034,2.7137384785367207,46.924489,53.424065,5
0ca950b2-a3e8-556d-92b0-6dcc731da193,1198284,133,DEBIT,2787.4,61418.0,1421413.06,Medium,0.75,2048,40.429323,42.142668,4.011253868622689,40.051732,49.310022,5
0d16b314-ccdd-53d5-91dc-8cead500f4c4,5432927,378,CASH_OUT,17234.14,32397.0,2751653.28,High,1.0,4096,29.495682,29.2335924,0.7484650633137802,28.263199,30.139652,5
0d16b314-ccdd-53d5-91dc-8cead500f4c4,5432927,378,CASH_OUT,17234.14,32397.0,2751653.28,Low,0.6,1024,46.413155,46.2476202,2.170513019607508,43.75049,48.540869,5
0d16b314-ccdd-53d5-91dc-8cead500f4c4,5432927,378,CASH_OUT,17234.14,32397.0,2751653.28,Medium,0.75,2048,37.413018,37.4273628,3.73945679892397,31.875084,42.400485,5
0d72aa38-cac4-521a-9625-5e0d947720f7,5396886,377,CASH_IN,450934.19,7226194.47,550907.29,High,1.0,4096,20.76558,20.850588,0.203383610963372,20.673792,21.18428,5
0d72aa38-cac4-521a-9625-5e0d947720f7,5396886,377,CASH_IN,450934.19,7226194.47,550907.29,Low,0.6,1024,33.259435,33.1899016,1.760457002714864,30.82736,35.475985,5
0d72aa38-cac4-521a-9625-5e0d947720f7,5396886,377,CASH_IN,450934.19,7226194.47,550907.29,Medium,0.75,2048,27.560799,27.5429656,2.7059627958680075,23.129405,29.819476,5
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2268174,187,CASH_IN,420643.4,872.0,0.0,High,1.0,4096,21.649278,21.6568232,0.0730957724406827,21.583983,21.760372,5
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2268174,187,CASH_IN,420643.4,872.0,0.0,Low,0.6,1024,36.42601,35.7305968,2.866504224513405,31.753815,38.665987,5
0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2268174,187,CASH_IN,420643.4,872.0,0.0,Medium,0.75,2048,29.539636,27.406375,3.3496106351971715,23.508866,30.102225,5
0dbf7d7d-d5df-52eb-aded-78f268f117a9,5894092,403,TRANSFER,60847.02,359686.02,3681247.35,High,1.0,4096,37.938169,37.9521302,0.0852079733810158,37.844585,38.054583,5
0dbf7d7d-d5df-52eb-aded-78f268f117a9,5894092,403,TRANSFER,60847.02,359686.02,3681247.35,Low,0.6,1024,58.32452,58.9368804,1.368676992558981,57.873677,61.198553,5
0dbf7d7d-d5df-52eb-aded-78f268f117a9,5894092,403,TRANSFER,60847.02,359686.02,3681247.35,Medium,0.75,2048,45.983925,45.026791,1.9584071628842927,41.818614,46.702379,5
0e2b52b3-6428-5b97-bb81-fd999255da72,4286119,307,DEBIT,7666.08,11638.0,190953.91,High,1.0,4096,30.663181,30.712509,0.1107684159767568,30.634071,30.898915,5
0e2b52b3-6428-5b97-bb81-fd999255da72,4286119,307,DEBIT,7666.08,11638.0,190953.91,Low,0.6,1024,50.119744,51.8621632,5.373267887840945,45.669022,57.6904,5
0e2b52b3-6428-5b97-bb81-fd999255da72,4286119,307,DEBIT,7666.08,11638.0,190953.91,Medium,0.75,2048,41.036471,42.0470626,2.922103516310603,40.398805,47.244693,5
0e45fbc3-44a1-5dda-8128-81337380c3ce,1145558,131,PAYMENT,12367.39,645110.0,0.0,High,1.0,4096,25.352374,25.8367318,0.7549694446712402,25.20484,26.802002,5
0e45fbc3-44a1-5dda-8128-81337380c3ce,1145558,131,PAYMENT,12367.39,645110.0,0.0,Low,0.6,1024,39.855854,39.8857014,0.0933475169744774,39.801997,40.038639,5
0e45fbc3-44a1-5dda-8128-81337380c3ce,1145558,131,PAYMENT,12367.39,645110.0,0.0,Medium,0.75,2048,33.130017,32.5196798,3.348469623064498,27.952961,37.093126,5
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1185853,132,TRANSFER,707995.07,1022679.8,872785.63,High,1.0,4096,34.097444,34.1316628,0.1392927487333772,34.007609,34.333315,5
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1185853,132,TRANSFER,707995.07,1022679.8,872785.63,Low,0.6,1024,57.412132,56.7353566,1.360339513983294,54.435444,57.651369,5
0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1185853,132,TRANSFER,707995.07,1022679.8,872785.63,Medium,0.75,2048,46.119156,45.6690258,1.9023028905134167,43.671951,48.261125,5
0f15a669-11dc-56eb-a4b1-9ce1e392828d,460733,19,DEBIT,2208.26,335412.0,116219.0,High,1.0,4096,33.649441,33.313179000000005,0.8614930682266112,31.836794,34.055345,5
0f15a669-11dc-56eb-a4b1-9ce1e392828d,460733,19,DEBIT,2208.26,335412.0,116219.0,Low,0.6,1024,51.669278,51.9154736,3.4768039979717416,47.187887,55.757759,5
0f15a669-11dc-56eb-a4b1-9ce1e392828d,460733,19,DEBIT,2208.26,335412.0,116219.0,Medium,0.75,2048,42.050703,41.8566512,2.824211010500402,38.785506,45.852373,5
0f5f0b8e-bba3-5114-b251-37d5ed152644,5033388,354,PAYMENT,26008.25,208279.7,0.0,High,1.0,4096,23.913389,23.9682912,0.1408171699836346,23.800491,24.137693,5
0f5f0b8e-bba3-5114-b251-37d5ed152644,5033388,354,PAYMENT,26008.25,208279.7,0.0,Low,0.6,1024,39.290522,40.0499694,1.7774071219191154,38.868857,43.14827,5
0f5f0b8e-bba3-5114-b251-37d5ed152644,5033388,354,PAYMENT,26008.25,208279.7,0.0,Medium,0.75,2048,31.537826,32.210633200000004,2.014120191348496,29.774519,35.03155,5
10eaaf9e-0c47-53a1-b244-c94929cb486f,1006214,46,DEBIT,1244.85,11505.0,2561622.17,High,1.0,4096,31.050119,31.1323456,0.3223825287260456,30.824763,31.618353,5
10eaaf9e-0c47-53a1-b244-c94929cb486f,1006214,46,DEBIT,1244.85,11505.0,2561622.17,Low,0.6,1024,51.11192,50.6999432,4.819436875482001,43.62907,56.344258,5
10eaaf9e-0c47-53a1-b244-c94929cb486f,1006214,46,DEBIT,1244.85,11505.0,2561622.17,Medium,0.75,2048,40.361686,40.919851,1.0397361090375274,40.193373,42.635239,5
11856bc6-cfc7-5941-b98d-541105d1ce12,2612746,208,TRANSFER,130155.03,191613.27,4300203.36,High,1.0,4096,34.719272,34.832345,0.390134848454352,34.354241,35.390273,5
11856bc6-cfc7-5941-b98d-541105d1ce12,2612746,208,TRANSFER,130155.03,191613.27,4300203.36,Low,0.6,1024,59.776267,57.7673288,3.3972759469997738,52.383351,60.426802,5
11856bc6-cfc7-5941-b98d-541105d1ce12,2612746,208,TRANSFER,130155.03,191613.27,4300203.36,Medium,0.75,2048,47.014016,46.9620694,2.3504844652499406,43.317034,49.529089,5
122118bd-1707-5e1c-9522-d9f0df13190e,1291135,135,CASH_IN,92664.78,26941.0,0.0,High,1.0,4096,20.794562,21.001935,0.5535460059376283,20.671757,21.987995,5
122118bd-1707-5e1c-9522-d9f0df13190e,1291135,135,CASH_IN,92664.78,26941.0,0.0,Low,0.6,1024,36.070337,34.7677106,4.153293432585314,29.11553,39.887893,5
122118bd-1707-5e1c-9522-d9f0df13190e,1291135,135,CASH_IN,92664.78,26941.0,0.0,Medium,0.75,2048,28.54896,28.035255,2.925204650014422,23.243869,30.803906,5
122580d8-53f8-5ed8-a06f-6182625c2c80,4985792,352,DEBIT,2892.71,67398.0,1301302.65,High,1.0,4096,30.845391,30.8526352,0.1353668534804595,30.668833,31.01441,5
122580d8-53f8-5ed8-a06f-6182625c2c80,4985792,352,DEBIT,2892.71,67398.0,1301302.65,Low,0.6,1024,50.697943,51.968462,3.3920992727444625,48.371879,57.30622,5
122580d8-53f8-5ed8-a06f-6182625c2c80,4985792,352,DEBIT,2892.71,67398.0,1301302.65,Medium,0.75,2048,41.369509,40.2765124,1.8519003353194536,37.870416,41.779577,5
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,6253005,596,TRANSFER,89374.56,147872.78,1083419.44,High,1.0,4096,36.125666,36.0317542,0.3558247871476919,35.416291,36.334935,5
12436bc8-1fda-500d-a0fb-3e1bfe9790b5,6253005,596,TRANSFER,89374.56,147872.78,1083419.44,Low,0.6,1024,58.408397,55.9964314,4.566634389823683,50.995194,60.292025,5
