transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
060ffd69-8ab6-5349-a202-db2e986ce3b8,6223887,590,TRANSFER,686122.25,C602416741,695873.0,C322180281,116394.92
6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1232687,134,CASH_IN,119620.06,C741735288,7844993.51,C837637428,125299.73
c0465242-52ac-554e-9b56-eaad4ad49be8,654884,35,CASH_OUT,181804.97,C1875827993,361281.92,C1679418595,658660.79
b4ce37f8-440f-5250-87cb-8054c273581b,5222663,370,DEBIT,8615.79,C1921794286,69511.0,C1884789119,121477.68
bdcdccff-3478-5696-96bb-0343a0014570,2554524,206,PAYMENT,14869.18,C1806689297,189165.53,M1354215936,0.0
674301c5-8409-5134-974c-68ed11ad47d9,5949503,405,TRANSFER,4550.67,C1685771972,11439.0,C723908946,1417119.95
591f7192-0db6-5355-bab8-13723fdf9764,1374512,138,CASH_IN,226851.81,C2012533448,73080.0,C993828755,1951027.58
2b951803-a57d-5612-a681-262ebe76eb44,240265,14,CASH_OUT,26483.96,C1501449843,149538.34,C611403403,61530.0
2f066c91-12ff-522e-8288-1aed3b49b1cb,1921038,167,DEBIT,9081.58,C724567356,22915.0,C1826877819,2443561.04
b643acb2-8fbc-5569-96b2-38811522462c,4741850,332,PAYMENT,21088.57,C1008413823,77854.88,M2033996863,0.0
8a92100c-2cb9-53cd-8b22-1eac741f8880,2031207,180,TRANSFER,195425.82,C108534427,293072.0,C1349464002,644373.0
6e62127f-2bc6-5588-a288-ff8c9a7400a5,3055660,234,CASH_IN,10703.58,C1640284343,72.0,C1227483594,64282.85
40c420b7-24b5-5a35-9917-7b8e9caa078f,276528,15,CASH_OUT,84553.08,C1219617095,537013.0,C1527721222,0.0
01c21ab9-0508-5411-a641-0f98dacce6ba,77865,10,DEBIT,518.88,C394201513,100087.0,C1448348248,487718.81
5ac22bab-2751-55b4-b246-f654a24149e3,5870214,403,PAYMENT,39745.33,C1183178376,124051.44,M1865255826,0.0
b71a0111-3a1f-5d14-aae0-70ba2db09993,2575588,207,TRANSFER,238949.77,C1403164334,260149.94,C2057457516,1182767.34
930e2f50-cd9e-55e8-a544-4ff4da83b0c3,825937,41,CASH_IN,83004.06,C27510820,564.0,C1988825309,1578252.1
ba45010d-13f0-5186-ab4b-f4b6c594994d,179898,12,CASH_OUT,343.72,C524191751,1394.0,C1623330157,294723.04
fa79fd30-8d8a-5353-85c8-707f330b869f,1747269,161,DEBIT,4642.13,C992887037,19743.0,C1121292591,308223.22
a765c3e3-972a-5cf6-9f73-4d61cf853b31,5503344,380,PAYMENT,6521.51,C968324600,158994.0,M1281055893,0.0
011ecbf6-dc71-5b19-b123-7c2fb2411afa,5558,6,TRANSFER,33332.86,C2025652936,33332.86,C1662235713,0.0
874a9d07-73b8-56f3-a325-35dc2f6fd992,5481777,379,CASH_IN,14130.49,C127557129,35434.0,C1979985319,2673403.09
ace1785c-7976-5906-94cd-7566a757c4d5,4509213,325,CASH_OUT,343286.93,C1179872803,460243.91,C265142518,2462504.31
4f4a5a2d-0b51-5ed2-91da-723ac6bdfcaf,1780315,162,DEBIT,4463.5,C1961270778,16334.0,C408650965,250356.57
ba7ee21f-3cf6-5903-9de1-422be391f817,4659115,330,PAYMENT,16365.71,C163429541,347280.62,M384421701,0.0
87d05d23-1d2c-5b62-bbf6-a454a7e2b378,4504145,325,TRANSFER,94342.17,C2087187607,190019.0,C716486315,181010.32
8c69583c-6393-5b94-8b61-28c049e525e7,1587535,155,CASH_IN,149190.6,C1534195731,486926.96,C418449297,1673554.92
450f03da-a2a1-5458-b553-207ac44a4375,531806,20,CASH_OUT,67560.77,C567443570,136982.0,C784111939,73468.25
96c5172e-5e26-54da-80a5-73b831281be6,6094719,522,DEBIT,4246.98,C1587731594,75471.0,C1112156481,467176.3
f0795a79-8f6c-5aa7-b630-2c7de286e73a,1923698,167,PAYMENT,5477.81,C913790321,43750.47,M1410873408,0.0
7a21bf49-5033-5f13-8ed7-db901b048058,6019714,456,TRANSFER,13914.81,C449877864,13914.81,C727110696,0.0
78f1c353-b2b5-5692-81c9-215196b4c09a,2854965,227,CASH_IN,83923.52,C1067008785,5676242.58,C1395093881,9141551.16
2673d003-770b-5f1b-b738-748a9c1028c9,297909,15,CASH_OUT,145280.31,C393771803,443605.0,C592396389,0.0
4995cb17-1b47-523f-aa97-a0708884aaaf,4932512,350,DEBIT,6357.73,C112634861,208644.0,C728631649,165695.55
c90c8547-1ab4-54b2-b73e-faf82ba8cbb8,6156399,548,PAYMENT,13238.16,C133163679,20018.67,M140613398,0.0
25897c4f-10c0-567d-bec4-4239ab833b1a,1779465,162,TRANSFER,106228.85,C2234582,239396.0,C1692870173,0.0
1697fa3b-b1ac-5e46-977c-0fbca9c9c898,5714818,398,CASH_IN,93321.14,C676592922,608049.16,C231963812,409842.44
efa58933-8fe6-5c78-903f-81efd3422e1c,1223983,133,CASH_OUT,43379.71,C76975346,60769.0,C1732263241,50270.0
9e69c44d-e989-50b1-8769-3f5f308dd1a8,2740535,212,DEBIT,780.93,C243606145,102917.0,C1977311112,751824.3
4a499576-8c25-560c-8d4f-8c3d4ad38cd4,154190,12,PAYMENT,22886.0,C1464984102,45152.66,M1246182748,0.0
d2dc57fb-4ae1-5a02-9515-f881d4c888b7,3500769,259,TRANSFER,114564.12,C377865776,679052.27,C577494767,18130.18
2ac27ae0-f91b-5a9c-ac42-ae4a2d80de4f,3163063,237,CASH_IN,232044.29,C431321446,25905571.45,C706692169,3856588.16
b8ba72d8-1867-545d-a9b7-d50d5a2465b1,4064194,300,CASH_OUT,22229.21,C334012022,246892.0,C1864101868,743928.96
48fd5036-9096-5791-9306-d6470463627b,988863,45,DEBIT,9803.2,C448763091,35837.49,C793705415,239052.32
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,587266,33,PAYMENT,6633.8,C98391114,104545.0,M594255239,0.0
4b3a1c16-ef2b-5432-8e61-6e344b009dc8,6166277,551,TRANSFER,44302.81,C1352770440,106322.0,C1740106512,0.0
2266b497-5505-5551-b181-d6b93d0a6dfe,1016067,47,CASH_IN,93648.72,C1707347170,6631552.96,C242098348,182598.83
c8f5f6bf-9d0d-539d-b72f-5309df25cc9b,477463,19,CASH_OUT,45626.25,C110137964,60488.0,C1832174712,12124.32
42a3b91c-40c4-568c-90da-8d64749f198c,4980351,352,DEBIT,1676.87,C519860177,80061.0,C1579890276,579974.83
f94bfd04-90e5-59b1-8195-757d21542d7c,1859413,164,PAYMENT,25673.83,C1073587784,203445.87,M1689475268,0.0
2479af3b-eb57-511b-9bc0-707e7f041493,800627,40,TRANSFER,229817.93,C498543992,461202.0,C1229115940,37095.99
3ff26729-2676-560d-8735-1e3285f5add1,819655,40,CASH_IN,3172.72,C896736439,5074598.52,C1715507099,1704453.28
943acf73-4ed5-5fa1-b0ae-574caf96b0f9,5169997,358,CASH_OUT,70219.35,C1948777120,81349.0,C1293491609,69417.0
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,3177142,238,DEBIT,1513.2,C160607040,294314.0,C679418436,154955.78
f6fdfa41-6f8c-5b9b-a648-dbb6b46166c1,2259406,187,PAYMENT,3086.67,C151504958,136122.86,M393857586,0.0
cb6a32a9-5410-5277-b564-4a02628641dd,4587996,328,TRANSFER,217737.61,C1453241232,231718.32,C967075652,3314629.16
3aed643d-5062-5100-bf7e-5299ecd1fef5,3860423,283,CASH_IN,187537.32,C1873639767,2792656.41,C1669463905,6376076.15
f9688e28-22ab-5cfa-8b1f-0b356440ba0e,268790,15,CASH_OUT,193814.12,C188488878,357130.01,C389665928,2521783.38
0e2b52b3-6428-5b97-bb81-fd999255da72,4286119,307,DEBIT,7666.08,C248079009,11638.0,C83577246,190953.91
e28713da-d7b4-50fe-961a-ce31f2ff0ef2,3382710,255,PAYMENT,181.11,C1653991783,99115.0,M1680668475,0.0
abb95b18-738b-5cc5-a585-da8b56717cbd,3385956,255,TRANSFER,442546.15,C1306922077,450566.0,C1916427364,1725739.45
