transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
6aceddcb-d675-5605-9954-99745367e611,4681524,331,DEBIT,5320.66,C328151699,681268.66,C854812291,691675.09
304d6b71-cb7d-517e-a03e-61cf8005c452,1300275,136,PAYMENT,218.14,C663341145,37305.0,M1221389116,0.0
0b09dc7b-5678-5f2c-85d5-aae0d3822444,6299721,681,TRANSFER,3479.08,C243202037,6480.0,C1258442919,0.0
857f69c9-7e9b-522b-aecb-262a4fea3e57,1017687,47,CASH_IN,255269.68,C505157963,3676224.43,C340785490,454571.0
dc9791e0-cb42-5271-bdad-93b8230dd161,388818,17,CASH_OUT,209215.86,C470086547,944555.0,C893769262,33587.03
7fbc8248-50ee-594a-8bf6-e09f2c882422,140960,11,DEBIT,3825.95,C1408643493,32248.0,C351394592,1290279.55
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,1613435,156,PAYMENT,42.48,C240939567,10534.91,M1074957930,0.0
34e3c383-4ecc-533f-8dbc-5e473272df2a,3191585,241,TRANSFER,13580.17,C678374466,25281.0,C1843046484,920361.82
f10b952e-aa55-5b23-b67e-ef8ec15da924,5698681,397,CASH_IN,242186.97,C450220136,2579370.26,C1767537757,245811.84
a0ce8ab0-322b-518e-a6c0-530311cf09ca,1855500,164,CASH_OUT,84325.27,C1822405911,119041.0,C1970300867,317341.68
58a736f7-eba2-56c5-be71-ab106e2e30da,1142958,131,DEBIT,2545.04,C782256171,30896.0,C1511016488,1532010.31
ab365da7-0c4a-528d-9d5d-52d7ce958e01,2288064,187,PAYMENT,3296.72,C2033779030,343867.7,M1993183381,0.0
006ec7c4-7bbd-55ba-9138-807e1c4c988e,2136672,184,TRANSFER,300278.56,C1266720290,390680.0,C1902332917,305395.59
6b77f955-763e-543c-bdbb-ef19c5c88f8f,5038288,354,CASH_IN,236563.68,C621812578,8807990.06,C153285279,269596.22
07b89b9e-50a4-5022-8e6d-b89b3f761a1c,2106303,183,CASH_OUT,76126.11,C1365914453,112716.0,C1723848379,1564368.15
be800447-38be-5aad-8657-13289a272563,3641731,275,DEBIT,4310.87,C1127002416,20591.0,C1114771766,519539.8
0e45fbc3-44a1-5dda-8128-81337380c3ce,1145558,131,PAYMENT,12367.39,C1597710541,645110.0,M1332071539,0.0
85d2935c-a6c5-5357-bcec-5e11ad658e82,1057338,96,TRANSFER,22211.21,C1463451287,37280.0,C2085432393,3772452.09
6cb27940-cab3-59ca-aa3b-a2b74503dc24,1641801,157,CASH_IN,525976.55,C347842915,21032.0,C1819037064,170308.15
dbf8ab89-42fe-5e99-81da-3b429536875a,1268745,135,CASH_OUT,306107.55,C1497029667,474492.0,C1083935401,0.0
fa9d3748-e536-5aed-b398-527ee6fbfe4b,1022876,47,DEBIT,2193.55,C2092721867,84720.0,C2024609461,2141073.92
f29acdd4-3ba9-5de8-aa26-b4804dd89985,736109,38,PAYMENT,11427.83,C472425747,411734.07,M1341120271,0.0
08b6ccb9-f02d-50fb-b837-bcda2a1486b0,1401,1,TRANSFER,81222.77,C280223635,180207.0,C453211571,3243462.05
3d478182-b4f9-5855-b5e7-42c7dbe33b0d,5706467,398,CASH_IN,94057.76,C1174660779,1320.0,C1996297756,51461.36
1d620def-950c-5657-80e7-9cc476dd6d8b,3147667,236,CASH_OUT,31552.24,C1985939114,501608.0,C1027183520,0.0
34da903f-7e56-5c94-841c-fec284510882,277955,15,DEBIT,1423.35,C316956949,101319.0,C640139393,526043.67
f0df9f8d-6068-51fa-8851-3f2b58baa252,428886,18,PAYMENT,8434.5,C1200957971,261703.07,M1048763021,0.0
3aaf66d3-ec08-5c98-b89b-9b13173ec4d3,2382164,199,TRANSFER,80885.48,C1191502221,80885.48,C1529468994,0.0
ecd3398b-a4ab-534b-b381-be1511f1cb29,719983,37,CASH_IN,184492.28,C1781090161,377534.83,C1900832545,1109458.35
47e9e27b-4a99-5ecb-af0f-eabb7d128a52,2288170,187,CASH_OUT,57513.21,C100039576,310927.0,C2018087281,85507.42
719e71e2-3fa4-5e27-a987-f131148b8eb9,988856,45,DEBIT,2310.31,C1324556232,464507.05,C1860674229,99918.29
a9cabca0-9609-5821-86ae-8489089b4448,2410797,202,PAYMENT,13830.84,C1624563758,270678.56,M1137578701,0.0
b4aae99e-94f6-5629-b862-1981bce319d2,6154487,547,TRANSFER,598945.0,C1214149711,744292.0,C1042031111,3343513.31
6fd04887-a1bf-547d-b43c-81df396c7bfc,4374866,311,CASH_IN,262327.68,C1046380300,7762734.2,C369689689,2952257.62
8f49f6d7-184a-5101-a185-c5561a2d4d86,4972133,352,CASH_OUT,12584.3,C317054053,161349.0,C659701035,0.0
12ac1209-c23d-5d71-82ec-f349fe0072fb,3993908,298,DEBIT,3690.89,C929865727,12463.0,C9046088,15374.21
f8806739-dbfc-56a9-b03e-595dbeb60988,2959311,230,PAYMENT,35231.27,C2132152893,59910.0,M1567697624,0.0
ef16b679-aa39-5a25-8430-a3f4be76563f,3622969,274,TRANSFER,45922.61,C224109035,66322.0,C13860424,2151790.86
22f7e957-ac0b-575f-b24b-e832d58b10e9,2877551,227,CASH_IN,7575.71,C921457675,2619860.45,C1057529499,458699.85
9ec399a2-bf8b-5761-8e30-65604ed25109,4433141,322,CASH_OUT,109042.19,C60367247,185272.0,C730178541,243389.7
3b85d143-e148-5999-95e1-6af03148a3ce,3010653,232,DEBIT,2356.76,C762787399,12937.0,C294022330,76454.82
6ab70133-03a2-51bc-9e44-b26b06288ffc,2157183,184,PAYMENT,44572.64,C916880573,105732.54,M1911237142,0.0
ce406abb-77ab-5687-804d-ee31007c41e3,1047660,95,TRANSFER,145042.05,C745785096,793928.0,C1038202329,251286.71
3f5d0ef4-7d0c-5784-9114-5669e1a94ef1,2172993,185,CASH_IN,18289.43,C1636916731,50970.0,C1065493302,0.0
1c91a4b3-8e7a-5bf0-8a6f-6f00cf17fedc,4458021,323,CASH_OUT,113199.84,C1448685759,697733.0,C876332777,129927.64
5e7d4fa9-89b5-52fa-b436-237eabba8acb,3432406,256,DEBIT,11503.41,C1402963602,19928.0,C1166194514,480125.82
97d1a53d-59e5-5aec-925a-4f4be13c660e,2312361,188,PAYMENT,8773.06,C572442620,26428.98,M1767328824,0.0
a5d6c967-1dba-529c-9911-5b5407fbea54,5995101,422,TRANSFER,1857935.57,C707980152,1857935.57,C510333855,0.0
