transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
fb2f0f6c-1dc7-5909-9a7d-90c3d64aea95,4133281,302,DEBIT,5380.91,C658851181,11659.0,C2074195621,2636632.69
e91d206a-61f7-5c79-adb1-31a8c8f48abe,1265162,135,PAYMENT,21829.03,C709749021,492722.81,M1090294332,0.0
171872c1-d8e5-5c5b-8c2f-9996888502b1,3613827,273,TRANSFER,128147.94,C662986141,171364.68,C407491418,4887162.29
9eb1930e-a7d2-5dd0-a9fe-ba63d7c99908,4626119,329,CASH_IN,189627.13,C1231749961,13742843.86,C886826869,530108.32
69255752-01f2-5929-980b-b973df07ec40,5456346,379,CASH_OUT,149944.15,C866905869,528338.0,C1830004781,3381298.09
e5f60833-b2d4-51f1-ba0b-21313d464c99,194215,13,DEBIT,6599.14,C748395497,46944.0,C1474097450,166701.48
d14f521f-8060-57de-9916-b0c9cd122fad,6213021,588,PAYMENT,20691.43,C1875254031,233219.02,M2120444253,0.0
dff99647-3ef3-5a16-8990-4842bc6e0694,4252,3,TRANSFER,75131.35,C1680139795,76089.0,C1261031890,23315.48
9d49596c-458f-5b31-82e0-8dd45c5e8dec,6356365,710,CASH_IN,201981.77,C1632923209,626.0,C2003678621,0.0
fc4f51b1-461b-56ff-a12c-f09fe147aefd,143887,11,CASH_OUT,135124.17,C1157187344,314637.0,C339254743,6162537.75
abc8dc84-3018-5c05-830e-7abb495ab95b,5521887,380,DEBIT,11543.33,C1650789511,61975.0,C1223607322,1206001.73
45ee67e0-eb16-5ac6-9671-12732fd17f5a,2530915,205,PAYMENT,5254.02,C234527798,321790.71,M1263101741,0.0
6d40c5db-4e5e-5c87-9626-a381b6f54e7c,5175201,359,TRANSFER,185951.82,C1941601739,403933.0,C892271971,199153.91
f2dd10b0-ea83-5239-b110-16759b0a4664,1817623,163,CASH_IN,28515.3,C1520903058,769692.04,C260097311,259576.15
fe96cd23-ce28-56a2-b0b6-e41ace6575d9,2410900,202,CASH_OUT,148754.08,C1177333978,163640.31,C664008974,769761.24
16bfca3f-5607-51f9-93ee-686dcdf2f39c,5171975,358,DEBIT,917.09,C159478130,15097.0,C773505268,1295614.1
5861d70e-e9f4-592a-8df1-745c47b242a2,452640,19,PAYMENT,6206.96,C554462125,50015.0,M50918689,0.0
7130681e-b799-51ea-a94a-1f42b0146e41,3132217,236,TRANSFER,69770.45,C490200978,122765.22,C2080451196,1153258.59
b6fea3ef-21c9-5bcc-bf0a-ce73223f3f9e,1896359,165,CASH_IN,81486.19,C1914238326,206599.0,C170264043,0.0
e975d927-607a-5c3c-adb8-6227c06b9a9f,2721803,211,CASH_OUT,36021.39,C1119905017,49604.0,C1227025463,183748.63
e3a0e05c-831c-51e3-9303-9354e0219871,5288018,373,DEBIT,4476.32,C1433657381,478748.74,C1249319591,188172.99
19221dcc-09e9-591e-90db-d7e910231135,1081520,129,PAYMENT,14802.36,C456798453,131458.0,M1476175974,0.0
90be1388-6262-5f10-ae7d-d8a71ff87155,4239674,306,TRANSFER,186238.35,C2123343077,383072.0,C1345063038,5711463.44
d6872277-0998-56a9-9fe1-0d83942f0f42,4448218,323,CASH_IN,116406.2,C844837583,4254328.25,C655139368,299025.86
8e361a09-2657-57d1-ae2b-bd310b9bc17a,6011259,448,CASH_OUT,14120.99,C856249149,20525.0,C1469325848,520943.33
620d9268-5068-56e4-a5d7-ff1182c62f4e,589707,33,DEBIT,3284.97,C1323931783,3997.0,C585106052,507122.49
a7381948-3d93-5a26-be1e-7d8238eff981,1601647,156,PAYMENT,5908.51,C1572876110,53231.0,M198805424,0.0
e4f2a204-acdd-5da1-8b09-a86f47e715be,4965373,351,TRANSFER,119136.92,C182758029,302159.0,C435960558,0.0
